rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm,stlm_dt,fiscal_year,endpoint_label
20230309000420,Y,01316245,효성중공업,보통주,조현상,계열회사 임원,"455,323",4.88,"455,323",4.88,-,2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,송광자,기타,"68,530",0.73,"68,530",0.73,-,2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,조인서,기타,"3,057",0.03,"4,357",0.05,지분 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,조인영,기타,"3,057",0.03,"4,357",0.05,지분 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,조양래,기타,"1,180",0.01,"1,180",0.01,-,2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,이미경,기타,0,0.00,850,0.01,지분 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,보통주,계,,"5,052,891",54.19,"5,078,921",54.47,-,2022-12-31,2022,largest_shareholder
20230309000420,Y,01316245,효성중공업,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,(주)효성,최대주주 본인,"3,027,801",32.47,"3,027,801",32.47,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조재현,기타,800,0.01,800,0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조재하,기타,800,0.01,800,0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조수인,기타,800,0.01,800,0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조인희,기타,800,0.01,800,0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,이천규,계열회사 임원,132,0.00,0,0.00,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조석래,기타,"968,830",10.39,"983,730",10.55,지분 취득(장내 매수),2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조현준,계열회사 임원,"544,361",5.84,"544,361",5.84,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조현상,계열회사 임원,"455,323",4.88,"455,323",4.88,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,송광자,기타,"68,530",0.73,"68,530",0.73,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조인서,기타,"4,357",0.05,"4,357",0.05,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조인영,기타,"4,357",0.05,"4,357",0.05,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,조양래,기타,"1,180",0.01,"1,180",0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,이미경,기타,850,0.01,850,0.01,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,보통주,계,,"5,078,921",54.47,"5,093,689",54.63,-,2023-12-31,2023,largest_shareholder
20240315000877,Y,01316245,효성중공업,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,(주)효성,최대주주 본인,"3,027,801",32.47,"3,027,801",32.47,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조재현,기타,800,0.01,800,0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조재하,기타,800,0.01,800,0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조수인,기타,800,0.01,800,0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조인희,기타,800,0.01,800,0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조석래,기타,"983,730",10.55,0,0.00,피상속,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조현준,계열회사 임원,"544,361",5.84,"1,388,223",14.89,상속,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조현상,계열회사 임원,"455,323",4.88,"56,619",0.61,지분 매도(장내 매도),2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,송광자,기타,"68,530",0.73,"68,530",0.73,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조인서,기타,"4,357",0.05,"4,357",0.05,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조인영,기타,"4,357",0.05,"4,357",0.05,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,조양래,기타,"1,180",0.01,"1,180",0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,이미경,기타,850,0.01,850,0.01,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,보통주,계,,"5,093,689",54.63,"4,555,117",48.86,-,2024-12-31,2024,largest_shareholder
20250814003044,Y,01316245,효성중공업,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,(주)효성,변경 후 최대주주,"227,841",5.26,"879,290",20.32,공개매수 후 최대주주,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,이천규,계열회사 임원,61,0.00,61,0.00,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,문섭철,계열회사 임원,25,0.00,25,0.00,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,동양학원,재단,"23,174",0.54,0,0.00,㈜효성 공개매수 참여,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조현준,변경 전 최대주주,"631,617",14.59,"631,617",14.59,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조현상,변경 전 최대주주의 친인척,"528,307",12.21,0,0.00,㈜효성 공개매수 참여,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조석래,변경 전 최대주주의 친인척,"440,655",10.18,"354,441",8.19,㈜효성 공개매수 참여,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,송광자,변경 전 최대주주의 친인척,"31,806",0.73,"31,806",0.73,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조양래,변경 전 최대주주의 친인척,455,0.01,455,0.01,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조인영,변경 전 최대주주의 친인척,"1,419",0.03,"1,419",0.03,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,조인서,변경 전 최대주주의 친인척,"1,419",0.03,"1,419",0.03,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,보통주,계,,"1,887,224",43.61,"1,900,978",43.93,-,2018-12-31,2018,largest_shareholder
20190329004317,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2018-12-31,2018,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"879,290",20.32,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,문섭철,계열회사 임원,25,0.00,0,0.00,임원 퇴임,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,조현준,계열회사 임원,"631,617",14.59,"631,617",14.59,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,조석래,기타,"354,441",8.19,"354,441",8.19,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,조인영,기타,"1,419",0.03,"1,419",0.03,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,조인서,기타,"1,419",0.03,"1,419",0.03,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,이천규,계열회사 임원,61,0.00,61,0.00,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,보통주,계,,"1,900,978",43.93,"1,900,953",43.93,-,2019-12-31,2019,largest_shareholder
20200330004270,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2019-12-31,2019,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"879,290",20.32,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,조현준,계열회사 임원,"631,617",14.59,"631,617",14.59,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,조석래,기타,"354,441",8.19,"354,441",8.19,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,조인영,기타,"1,419",0.03,"1,419",0.03,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,조인서,기타,"1,419",0.03,"1,419",0.03,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,이천규,계열회사 임원,61,0.00,61,0.00,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,보통주,계,,"1,900,953",43.93,"1,900,953",43.93,-,2020-12-31,2020,largest_shareholder
20210310001051,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2020-12-31,2020,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"879,290",20.32,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조인희,기타,0,0.00,240,0.01,21.12월 신규 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조수인,기타,0,0.00,240,0.01,21.12월 신규 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조재하,기타,0,0.00,240,0.01,21.12월 신규 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,이천규,계열회사 임원,61,0.00,0,0.00,21.1월 보유주식 처분(장내 매도),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,강인식,계열회사 임원,0,0.00,54,0.00,21.5월 신규 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조현준,계열회사 임원,"631,617",14.59,"631,617",14.59,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조석래,기타,"354,441",8.19,"354,441",8.19,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조인영,기타,"1,419",0.03,"1,659",0.04,21.12월 추가 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조인서,기타,"1,419",0.03,"1,659",0.04,21.12월 추가 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,조재현,기타,0,0.00,240,0.01,21.12월 신규 취득(장내 매수),2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,보통주,계,,"1,900,953",43.93,"1,902,386",43.96,-,2021-12-31,2021,largest_shareholder
20220308000960,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2021-12-31,2021,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"879,290",20.32,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조재현,기타,240,0.01,995,0.02,22.1~2월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조인희,기타,240,0.01,995,0.02,22.1~2월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조수인,기타,240,0.01,995,0.02,22.1~2월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조재하,기타,240,0.01,995,0.02,22.1~2월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,강인식,계열회사 임원,54,0.00,0,0.00,22.9월 매도(장내 매도),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조현준,임원,"631,617",14.59,"631,617",14.59,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조석래,기타,"354,441",8.19,"379,730",8.77,22.2~11월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,Tina Mikyung Lee,기타,0,0.00,900,0.02,22년 신규 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조인영,기타,"1,659",0.04,"2,779",0.06,22.1~11월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,조인서,기타,"1,659",0.04,"2,734",0.06,22.1~11월 추가 취득(장내 매수),2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,보통주,계,,"1,902,386",43.96,"1,933,736",44.68,-,2022-12-31,2022,largest_shareholder
20230308000741,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2022-12-31,2022,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"879,290",20.32,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조재현,기타,995,0.02,995,0.02,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조인희,기타,995,0.02,995,0.02,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조수인,기타,995,0.02,995,0.02,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조재하,기타,995,0.02,995,0.02,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조현준,임원,"631,617",14.59,"631,617",14.59,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조석래,기타,"379,730",8.77,"393,391",9.09,23.7~10월 추가 취득(장내매수),2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,Tina Mikyung Lee,기타,900,0.02,900,0.02,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조인영,기타,"2,779",0.06,"2,779",0.06,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,조인서,기타,"2,734",0.06,"2,734",0.06,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,보통주,계,,"1,933,736",44.68,"1,947,397",45.00,-,2023-12-31,2023,largest_shareholder
20240306000715,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2023-12-31,2023,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,㈜효성,최대주주 본인,"879,290",20.32,"899,090",20.78,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조수인,기타,995,0.02,995,0.02,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조재하,기타,995,0.02,995,0.02,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조양래,기타,455,0.01,455,0.01,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,이상운,계열회사 임원,445,0.01,445,0.01,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,김광오,계열회사 임원,0,0.00,400,0.01,유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조현준,임원,"631,617",14.59,"896,969",20.73,상속 및 유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조석래,기타,"393,391",9.09,0,0.00,피상속,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,송광자,기타,"31,806",0.73,"31,806",0.73,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,Tina Mikyung Lee,기타,900,0.02,"1,660",0.04,유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조인영,기타,"2,779",0.06,"5,091",0.12,유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조인서,기타,"2,734",0.06,"5,024",0.12,유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조재현,기타,995,0.02,"2,120",0.05,유상취득,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,조인희,기타,995,0.02,995,0.02,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,보통주,계,,"1,947,397",45.00,"1,846,045",42.66,-,2024-12-31,2024,largest_shareholder
20250312000116,Y,01316227,효성티앤씨,우선주,계,,-,-,-,-,-,2024-12-31,2024,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,(주)효성,본인,"167,951",5.26,"643,481",20.17,공개매수,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,이천규,계열사임원,45,0.00,45,0.00,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,문섭철,계열사임원,18,0.00,18,0.00,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,(학)동양학원,재단,"17,082",0.54,0,0.00,공개매수청약,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조석래,기타,"324,826",10.18,"213,849",6.70,공개매수청약,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조현준,임원,"465,592",14.59,"279,355",8.76,공개매수청약,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조현상,임원,"389,438",12.21,"233,663",7.32,공개매수청약,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,송광자,기타,"23,445",0.73,"23,445",0.73,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조양래,기타,335,0.01,335,0.01,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,이상운,계열사임원,328,0.01,328,0.01,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조인영,기타,"1,046",0.03,"1,046",0.03,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,조인서,기타,"1,046",0.03,"1,046",0.03,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,보통주,계,,"1,391,152",43.61,"1,396,611",43.78,-,2018-12-31,2018,largest_shareholder
20190401004073,Y,01316236,효성화학,우선주,계,,0,0.00,0,0.00,-,2018-12-31,2018,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,(주)효성,본인,"643,481",20.17,"643,481",20.17,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,이천규,계열사임원,45,0.00,0,0.00,장내매도,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,문섭철,계열사임원,18,0.00,0,0.00,임원퇴임,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,박준형,발행회사임원,0,0.00,"1,610",0.05,신규취득,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조석래,기타,"213,849",6.70,"213,849",6.70,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조현준,임원,"279,355",8.76,"279,355",8.76,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조현상,임원,"233,663",7.32,"233,663",7.32,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,송광자,기타,"23,445",0.73,"23,445",0.73,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조양래,기타,335,0.01,335,0.01,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,이상운,계열사임원,328,0.01,328,0.01,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조인영,기타,"1,046",0.03,"1,046",0.03,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,조인서,기타,"1,046",0.03,"1,046",0.03,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,보통주,계,,"1,396,611",43.78,"1,398,158",43.83,-,2019-12-31,2019,largest_shareholder
20200330004578,Y,01316236,효성화학,우선주,계,,0,0.00,0,0.00,-,2019-12-31,2019,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,㈜효성,최대주주 본인,"643,481",20.17,"643,481",20.17,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,박준형,발행회사 임원,"1,610",0.05,0,0.00,장내매도,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조석래,기타,"213,849",6.70,"213,849",6.70,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조현준,임원,"279,355",8.76,"279,355",8.76,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조현상,임원,"233,663",7.32,"233,663",7.32,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,송광자,기타,"23,445",0.73,"23,445",0.73,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조양래,기타,335,0.01,335,0.01,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,이상운,계열회사 임원,328,0.01,328,0.01,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조인영,기타,"1,046",0.03,"1,046",0.03,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,조인서,기타,"1,046",0.03,"1,046",0.03,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,보통주,계,,"1,398,158",43.83,"1,396,548",43.78,-,2020-12-31,2020,largest_shareholder
20210310001197,Y,01316236,효성화학,우선주,계,,0,0.00,0,0.00,-,2020-12-31,2020,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,㈜효성,최대주주 본인,"643,481",20.17,"643,481",20.17,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조재현,기타,0,0.00,372,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조인희,기타,0,0.00,413,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조수인,기타,0,0.00,413,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조재하,기타,0,0.00,413,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조석래,기타,"213,849",6.70,"213,849",6.70,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조현준,임원,"279,355",8.76,"279,355",8.76,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조현상,임원,"233,663",7.32,"233,663",7.32,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,송광자,기타,"23,445",0.73,"23,445",0.73,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조양래,기타,335,0.01,335,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,이상운,계열회사 임원,328,0.01,328,0.01,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조인영,기타,"1,046",0.03,"1,060",0.05,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,조인서,기타,"1,046",0.03,"1,059",0.05,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,보통주,계,,"1,396,548",43.78,"1,398,986",43.85,-,2021-12-31,2021,largest_shareholder
20220308000678,Y,01316236,효성화학,우선주,계,,0,0.00,0,0.00,-,2021-12-31,2021,largest_shareholder
20230308000769,Y,01316236,효성화학,보통주,㈜효성,최대주주 본인,"643,481",20.17,"643,481",20.17,-,2022-12-31,2022,largest_shareholder
20230308000769,Y,01316236,효성화학,보통주,조재현,기타,372,0.01,990,0.03,-,2022-12-31,2022,largest_shareholder
20230308000769,Y,01316236,효성화학,보통주,조인희,기타,413,0.01,990,0.03,-,2022-12-31,2022,largest_shareholder
20230308000769,Y,01316236,효성화학,보통주,조수인,기타,413,0.01,990,0.03,-,2022-12-31,2022,largest_shareholder
20230308000769,Y,01316236,효성화학,보통주,조재하,기타,413,0.01,990,0.03,-,2022-12-31,2022,largest_shareholder
