corp_code,fiscal_year,Assets,Liabilities,Equity,Revenue,OperatingIncome,NetIncome,LogAssets,Leverage,ROA,Loss
00828789,2020,1101676163724.0,615662691860.0,486013471864.0,845036865377.0,3933136480.0,48170762989.0,27.72785392115386,0.5588418013682652,0.04372497524696204,0.0
00828789,2021,1652414612585.0,1191520576364.0,460894036221.0,1129133659980.0,19343532632.0,-38735161326.0,28.13325873567913,0.7210784553036675,-0.023441550946710396,1.0
00828789,2022,1824588314611.0,1197506140662.0,627082173949.0,1871305784976.0,48301486163.0,-9644371057.0,28.232375496480707,0.6563158007056001,-0.005285779252102778,1.0
00828789,2023,1733306521982.0,1119752088608.0,613554433374.0,1608088520653.0,29449898866.0,-4010450468.0,28.18105198464088,0.6460208130571082,-0.002313757213244737,1.0
00828789,2024,1686365340319.0,1066139472621.0,620225867698.0,1476772033939.0,21781127161.0,8412371624.0,28.153596642614865,0.63221144738383,0.0049884633079618915,0.0
00360142,2018,1078276075712.0,636748895832.0,441527179880.0,2935242220453.0,36201356607.0,20722286432.0,27.706384655545733,0.5905249223039157,0.019217978492490247,0.0
00360142,2019,1096877066115.0,670348308072.0,426528758043.0,2923787985987.0,52038830520.0,25787600490.0,27.723488227236473,0.6111426054756428,0.023510018840430698,0.0
00360142,2020,1110821080034.0,693884810290.0,416936269744.0,2839411295374.0,40515731617.0,28799711803.0,27.736120569543246,0.6246593828312671,0.02592650816648033,0.0
00360142,2021,1120159809046.0,703385717080.0,416774091966.0,3132491779569.0,45420682449.0,44499433381.0,27.744492477704995,0.6279333639715644,0.03972596858201739,0.0
00360142,2022,1224954676333.0,814780662561.0,410174013772.0,3588174695943.0,56299267838.0,29102928735.0,27.833924960328925,0.6651516813667843,0.023758371878804488,0.0
00360142,2023,1373717052601.0,973345148707.0,400371903894.0,3425595997363.0,51107089826.0,24300686894.0,27.94854135882868,0.7085484939304388,0.017689732283652594,0.0
00360142,2024,1279967962677.0,865266355370.0,414701607307.0,3318335159154.0,44784623263.0,34313587525.0,27.877856164388245,0.6760062600007044,0.026808161239625525,0.0
00828497,2018,1691209668597.0,901953197486.0,789256471111.0,1015962250114.0,83573576285.0,34156165932.0,28.156465169049945,0.5333183781016612,0.02019629296486662,0.0
00828497,2019,1913706257532.0,1091444832633.0,822261424899.0,1113649783994.0,103877846130.0,63867247550.0,28.280062926717566,0.5703303881341619,0.0333735897547652,0.0
00828497,2020,1882026593387.0,1050137118495.0,831889474892.0,1075853605008.0,48976342021.0,17289714876.0,28.263370287378194,0.5579820828169674,0.009186753756164765,0.0
00828497,2021,1936728687294.0,1008469278529.0,928259408765.0,1203185652812.0,125415874751.0,81478223722.0,28.292021422031798,0.5207075648463878,0.04207002470534037,0.0
00828497,2022,1924585730838.0,915359048755.0,1009226682083.0,1331546600126.0,158090311455.0,101558192480.0,28.28573185574895,0.47561354845774306,0.05276885869655684,0.0
00828497,2023,1898668375968.0,798457731813.0,1100210644155.0,1490887463726.0,220691065020.0,165366177835.0,28.272173901633753,0.4205356458870399,0.08709587199538793,0.0
00828497,2024,2020840493653.0,780088902015.0,1240751591638.0,1495501575568.0,216186188006.0,140431062099.0,28.334534626768733,0.38602200642014134,0.06949141336986368,0.0
00173944,2018,211028961226.0,80001984352.0,131026976874.0,93881392588.0,-1087050687.0,-7205033366.0,26.075261217998857,0.37910428922749817,-0.03414239128194267,1.0
00173944,2019,199870388998.0,67143964186.0,132726424812.0,88925734184.0,-1965171304.0,-13993500958.0,26.020934938406032,0.3359375269273723,-0.0700128769856951,1.0
00173944,2020,240174509124.0,73838366291.0,166336142833.0,89787946831.0,1146288750.0,33898169203.0,26.20463161741375,0.3074363160366777,0.14113974595654807,0.0
00173944,2021,229794619014.0,70225425898.0,159569193116.0,107647372733.0,8369873909.0,-6164798405.0,26.160451786133905,0.3056008282496884,-0.026827427167145354,1.0
00173944,2022,227053375662.0,50483944670.0,176569430992.0,124056658737.0,11894433807.0,11784761014.0,26.148450961862785,0.22234395116482328,0.0519030425319165,0.0
00173944,2023,240301076155.0,43017758395.0,197283317760.0,129059322239.0,15365138090.0,13944552349.0,26.205158458059998,0.17901608716580406,0.05802950437061475,0.0
00173944,2024,276510432217.0,44187522635.0,232322909582.0,140726674100.0,16105340148.0,16762748288.0,26.34551438673413,0.15980417910714664,0.06062248051040954,0.0
00121543,2018,618969273400.0,112529037630.0,506440235770.0,193717858740.0,-10040268846.0,-20262911317.0,27.15132146930363,0.18180068456690535,-0.03273653828678081,1.0
00121543,2019,624618561534.0,109716160236.0,514902401298.0,166377917855.0,-13412289821.0,23699586348.0,27.160406998827415,0.17565305771020992,0.037942494519849386,0.0
00121543,2020,598757759430.0,74005602463.0,524752156967.0,139351805231.0,2039743203.0,13249747923.0,27.11812294496961,0.12359856936710295,0.022128728545603108,0.0
00121543,2021,646644149778.0,148103724720.0,498540425058.0,126928339596.0,-890929326.0,-16036159365.0,27.19506197979852,0.22903435339335496,-0.024799048086192984,1.0
00121543,2022,605739795014.0,125178899253.0,480560895761.0,152832444811.0,15643137742.0,-13202293134.0,27.12971634964022,0.20665457393319658,-0.021795320767549812,1.0
00121543,2023,639327517358.0,99689196854.0,539638320504.0,146573700822.0,16162941974.0,65425861817.0,27.18368270674287,0.15592821229713738,0.10233543847349201,0.0
00121543,2024,680447311689.0,108799456137.0,571647855552.0,152059251251.0,16875863184.0,48421929363.0,27.246016230160894,0.15989402010706605,0.07116190854337794,0.0
00145598,2018,303166752160.0,77774822762.0,225391929398.0,122990417376.0,2459781152.0,1341492297.0,26.43754882823754,0.2565413991074898,0.004424932112252239,0.0
00145598,2019,274482251833.0,52190654111.0,222291597722.0,131557875304.0,7898092876.0,5939802013.0,26.338152439459602,0.19014218137045066,0.021640022162940736,0.0
00145598,2020,317609837018.0,87520569279.0,230089267739.0,130034153187.0,4149719254.0,3844427140.0,26.484089538818328,0.27556000815566656,0.012104244553930877,0.0
00145598,2021,477978172163.0,232741035733.0,245237136430.0,142801367549.0,3739195891.0,5537251535.0,26.89283090346423,0.4869281680369929,0.01158473724844424,0.0
00145598,2022,484691741651.0,236926485584.0,247765256067.0,154038839268.0,9633099174.0,7433682163.0,26.906778941589874,0.4888189032826513,0.01533692762678137,0.0
00145598,2023,499775513693.0,251150969113.0,248624544580.0,151071143910.0,4033629819.0,3583373124.0,26.937424861936222,0.502527559337923,0.007169965366092704,0.0
00145598,2024,499993817147.0,250052738249.0,249941078898.0,148299673635.0,79259194.0,4151240203.0,26.937861569586147,0.5001116607317638,0.008302583073301326,0.0
00823429,2018,95021031123.0,42242933148.0,52778097975.0,153882570609.0,-7485327682.0,-7746017399.0,25.277364084288067,0.444564036495443,-0.08151897856142148,1.0
00823429,2019,81307960199.0,46114503703.0,35193456496.0,131196339327.0,-17394170012.0,-17224383050.0,25.12150976013398,0.5671585363860494,-0.21184128845249078,1.0
00823429,2020,75378061752.0,45859374905.0,29518686847.0,72498592505.0,-16993356942.0,-7653392096.0,25.045782111427485,0.6083915377909438,-0.10153341593181697,1.0
00823429,2021,48508445747.0,26536427499.0,21972018248.0,66965810085.0,-3193220979.0,-7281617879.0,24.605003758842795,0.5470475726516375,-0.1501103110369256,1.0
00823429,2022,43913329550.0,21500163750.0,22413165800.0,66046677154.0,-23014169.0,418118714.0,24.5054837453363,0.48960449982549775,0.009521453241752652,0.0
00823429,2023,48624288729.0,23252166199.0,25372122530.0,78712916916.0,3054862344.0,3547260908.0,24.607389011096803,0.47820064430335163,0.07295244826654665,0.0
00823429,2024,57902458105.0,27536043039.0,30366415066.0,92787843982.0,3713273746.0,4838885610.0,24.78202567494199,0.47555913755969204,0.0835696059953999,0.0
00815369,2018,200078251927.0,33638391103.0,166439860824.0,155259475030.0,742002530.0,3726141440.0,26.021974386607358,0.16812617452931972,0.018623420607250755,0.0
00815369,2019,220444686043.0,45446252745.0,174998433298.0,157732122414.0,6452868937.0,7568879089.0,26.118912643415598,0.2061571705844397,0.034334595334829764,0.0
00815369,2020,224918994878.0,51271896340.0,173647098538.0,138668951905.0,6791254015.0,4261579741.0,26.139006151562633,0.22795716461302334,0.01894717581906124,0.0
00815369,2021,241265788213.0,55541850784.0,185723937429.0,145725719462.0,7737908992.0,4750202488.0,26.20916501839413,0.23021022249107786,0.01968867000656684,0.0
00815369,2022,243275367790.0,56088466557.0,187186901233.0,180237704926.0,7087029001.0,4700617935.0,26.2174598394815,0.23055546916454217,0.0193222107840267,0.0
00815369,2023,251634548809.0,52699057452.0,198935491357.0,198880157404.0,13231441622.0,16986831721.0,26.25124366875663,0.20942695548535567,0.06750595973962875,0.0
00815369,2024,285110877176.0,57800801022.0,227310076154.0,201912429709.0,14237606905.0,20557488736.0,26.37614398428037,0.20273095714380393,0.07210348808723206,0.0
00274933,2018,624958687019.0,308053517743.0,316905169276.0,1278572163703.0,27363843052.0,8512514779.0,27.16095138372846,0.4929182106618746,0.01362092399995906,0.0
00274933,2019,733262621980.0,418161657965.0,315100964015.0,1320103297180.0,22160381500.0,4352741225.0,27.320769758402832,0.5702754312443401,0.005936128604573441,0.0
00274933,2020,887204824387.0,603924637189.0,283280187198.0,1240251892641.0,7740551472.0,-21984368653.0,27.511341710734918,0.6807048615930059,-0.024779361032205554,1.0
00274933,2021,879467973979.0,594650867030.0,284817106949.0,1332888777210.0,29304993858.0,2417064385.0,27.502582986565628,0.6761484040625214,0.0027483256429047804,0.0
00274933,2022,903927240057.0,611858315900.0,292068924157.0,1411305169297.0,20577349768.0,-5384404410.0,27.530014707436752,0.6768889007719442,-0.005956679001797169,1.0
00274933,2023,875471406681.0,585580594481.0,289890812200.0,1488920671051.0,26424244975.0,10644913318.0,27.498028328722654,0.6688746085962931,0.01215906451857284,0.0
00274933,2024,833687666448.0,540195226718.0,293492439730.0,1534799832427.0,20764540801.0,11198108532.0,27.449124668500403,0.6479587601668014,0.0134320189474681,0.0
00796994,2018,115036197421.0,12419710609.0,102616486812.0,62709302025.0,13625332307.0,11756847699.0,25.468512675965677,0.10796350094524913,0.10220128935567348,0.0
00796994,2019,121051072476.0,10573544184.0,110477528292.0,64043540072.0,14118917183.0,12811453061.0,25.519478380068183,0.08734779434602984,0.10583510578594868,0.0
00796994,2020,125961385802.0,9019080172.0,116942305630.0,59517341792.0,12709817876.0,9195278604.0,25.55924123503996,0.0716019446322795,0.07300077357400746,0.0
00796994,2021,139548941139.0,13139110252.0,126409830887.0,68155874819.0,14137036323.0,14543457911.0,25.66168120921812,0.09415413793009418,0.10421761564291449,0.0
00796994,2022,145133296597.0,9248179273.0,135885117324.0,66976160497.0,9435412968.0,10522135281.0,25.70091844395745,0.0637219679415121,0.07249980209722252,0.0
00796994,2023,155538184310.0,9294843701.0,146243340609.0,66614293267.0,10580671009.0,13005386271.0,25.77015709668487,0.059759240100647155,0.0836153921218421,0.0
00796994,2024,168292925340.0,11180660826.0,157112264514.0,50908446396.0,8683453948.0,16275036994.0,25.848971901252504,0.06643571500948038,0.09670660225983804,0.0
00795135,2018,5572860216959.0,3364325971018.0,2208534245941.0,4752579929855.0,144916310956.0,42925108897.0,29.34892954201208,0.6036982518922476,0.007702527468098489,0.0
00795135,2019,5293102915762.0,3166766472588.0,2126336443174.0,4407190443679.0,172947721846.0,22121808463.0,29.297425752364095,0.598281673903956,0.004179364885788419,0.0
00795135,2020,5043688226427.0,2751644078059.0,2292044148368.0,4036085330385.0,152441802377.0,205512192842.0,29.249158721341118,0.5455618893415013,0.04074641088344728,0.0
00795135,2021,5601285265899.0,3050719238156.0,2550566027743.0,4662050395448.0,252713195422.0,203824696413.0,29.354017199103534,0.5446462897951266,0.03638891553227942,0.0
00795135,2022,6003463015992.0,3270361413054.0,2733101602938.0,5367473556072.0,242496098882.0,189160141708.0,29.423357587990445,0.5447458249251181,0.03150850454214776,0.0
00795135,2023,6002718764682.0,3073061698076.0,2929657066606.0,5061157921399.0,157625474066.0,50777732316.0,29.423233609972364,0.51194497336055,0.008459122325496787,0.0
00795135,2024,7248051156066.0,3475049512534.0,3773001643532.0,4843003131269.0,158723468850.0,110628722171.0,29.611753742600445,0.4794460521468147,0.01526323694313515,0.0
00797364,2018,219470879310.0,141743434627.0,77727444683.0,182043907809.0,3741209346.0,2198641054.0,26.11448539236885,0.6458416491182372,0.010017917005264491,0.0
00797364,2019,332019580962.0,255790882588.0,76228698374.0,300551682231.0,8504680068.0,674316491.0,26.528459782924923,0.7704090278256075,0.0020309539848409612,0.0
00797364,2020,281917548946.0,269571481879.0,12346067067.0,327908708731.0,-44693530573.0,-63911087373.0,26.364880485509154,0.9562068160951384,-0.2267013444602623,1.0
00797364,2021,385076959540.0,335125784942.0,49951174598.0,355034769777.0,4647615173.0,11964972231.0,26.676709046166962,0.8702826191998867,0.031071638888218484,0.0
00797364,2022,323473720683.0,266719036966.0,56754683717.0,421583746860.0,3629851717.0,-22130142929.0,26.502383713222915,0.8245462302249312,-0.0684140364857869,1.0
00797364,2023,414426220424.0,372977142675.0,41449077749.0,436615281950.0,-21089869641.0,-44388516861.0,26.750160799113957,0.8999844225430683,-0.10710836977348115,1.0
00797364,2024,250009556459.0,195147620321.0,54861936138.0,340939801353.0,-67819541777.0,-30988257788.0,26.24476497991407,0.7805606437008459,-0.12394829312487453,1.0
00159698,2018,5657998588545.0,4097846102644.0,1560152485901.0,2487330695259.0,14521475463.0,-226523717197.0,29.364091339346068,0.7242571800813747,-0.04003601514776136,1.0
00159698,2019,5892614209982.0,4363220622032.0,1529393587950.0,2367906314930.0,42213059502.0,-25579850538.0,29.4047208538314,0.7404558429501069,-0.004341002079292433,1.0
00159698,2020,6073139097386.0,4269404295023.0,1803734802363.0,2098906299673.0,132852566267.0,27936391300.0,29.43489673681123,0.7029979433305976,0.004599992006114989,0.0
00159698,2021,6517362464357.0,4694183620876.0,1823178843481.0,2536798009719.0,39686157248.0,21459011218.0,29.50549088001618,0.7202581790637183,0.003292591341260799,0.0
00159698,2022,7478129879658.0,5811126778301.0,1667003101357.0,4173027136426.0,-403893693760.0,-183978919360.0,29.643003860567198,0.7770828899493201,-0.0246022631755112,1.0
00159698,2023,7968409129278.0,5875165562413.0,2093243566865.0,3953697605651.0,314719522031.0,199385845707.0,29.70650598143859,0.7373072174251344,0.025022039214126785,0.0
00159698,2024,8362237776886.0,6093988617579.0,2268249159307.0,3570309804422.0,327942028598.0,209870098091.0,29.754747183867156,0.7287509372698477,0.025097360741295874,0.0
00141477,2018,292950381504.0,126570279669.0,166380101835.0,196485437043.0,-1709462745.0,-5208902990.0,26.40326908522003,0.4320536434163059,-0.017780837025224618,1.0
00141477,2019,310862513483.0,144538961350.0,166323552133.0,197495228558.0,3400597442.0,1062345397.0,26.46261657254719,0.4649610521723596,0.0034174123637396893,0.0
00141477,2020,337720310929.0,191137321473.0,146582989456.0,204715403041.0,-25108849207.0,-22749946481.0,26.545483907418255,0.5659633586953063,-0.06736327589661255,1.0
00141477,2021,518961056304.0,321035329574.0,197925726730.0,408602830681.0,6673541769.0,9975216972.0,26.975094681273834,0.6186116003778559,0.019221513542928854,0.0
00141477,2022,535684495341.0,337528199498.0,198156295843.0,527368738331.0,4226983642.0,-2856624481.0,27.006811196612535,0.6300876774175442,-0.0053326622402643225,1.0
00141477,2023,544102827133.0,314231665850.0,229871161283.0,500010556155.0,1252474881.0,-8496706680.0,27.02240408640531,0.5775225751091153,-0.015615994360424584,1.0
00141477,2024,513396101480.0,296559024494.0,216837076986.0,480348334559.0,3072645371.0,-14974053410.0,26.964313511821313,0.5776417538798799,-0.029166667543507503,1.0
00791209,2018,61440299651.0,42929193268.0,18511106383.0,34471966030.0,-6628225704.0,-12109841592.0,24.841331802906097,0.6987139306261715,-0.1970993250486678,1.0
00791209,2019,69804707697.0,33869690324.0,35935017373.0,56155488904.0,-81996573.0,-4806226997.0,24.96896728995615,0.4852063913943675,-0.06885247651007007,1.0
00791209,2020,138292817270.0,62166694014.0,76126123256.0,26895986464.0,-2440808358.0,11221115165.0,25.652639138404346,0.4495294494769533,0.0811402601126574,0.0
00791209,2021,176303067622.0,56902662749.0,119400404873.0,18613345272.0,-1785310686.0,7779693790.0,25.8954703262102,0.3227548080501998,0.044126820338032564,0.0
00791209,2022,189857328007.0,60277758402.0,129579569605.0,19098326977.0,-300469614.0,-49554716459.0,25.96953872181004,0.31748976473416696,-0.2610102911443741,1.0
00791209,2023,155304761752.0,17600313698.0,137704448054.0,55750068754.0,-8903733352.0,-26019814209.0,25.76865522826654,0.11332758570600199,-0.16754035044044566,1.0
00791209,2024,156696839751.0,41021937363.0,115674902388.0,20208077617.0,1504932937.0,8373425949.0,25.777578818593852,0.2617917338230059,0.053437107999790165,0.0
00159209,2018,771479986995.0,310099879079.0,461380107916.0,433700598144.0,21499315765.0,12936840853.0,27.371576568030797,0.40195453453935126,0.016768861242130763,0.0
00159209,2019,735206870620.0,242994111188.0,492212759432.0,448634709421.0,44068928795.0,26397847129.0,27.323417753183612,0.3305112083393386,0.03590533247701928,0.0
00159209,2020,700291402115.0,201216889493.0,499074512622.0,431722625741.0,29571387151.0,20160083357.0,27.274762374101414,0.2873330857487191,0.028788134905145337,0.0
00159209,2021,705509290986.0,192058364105.0,513450926881.0,433126639421.0,10127722672.0,16452462020.0,27.282185777516137,0.2722265554243582,0.023319979240821194,0.0
00159209,2022,816503301678.0,273089488378.0,543413813300.0,505290773062.0,13940025562.0,17953974302.0,27.42829679304502,0.33446219729518845,0.021988856952694126,0.0
00159209,2023,855008772803.0,307700361065.0,547308411738.0,545091772616.0,28562398334.0,32654447903.0,27.474377566418838,0.35987977065575244,0.03819194485683226,0.0
00159209,2024,946846882988.0,369373230109.0,577473652879.0,553362978026.0,54806059056.0,58512128400.0,27.57640323066913,0.39010872480601627,0.0617968221169521,0.0
00557508,2018,765759332040.0,203672777253.0,562086554787.0,480339213881.0,105058462361.0,77740630299.0,27.364133769382295,0.26597492022775765,0.10152097016160054,0.0
00557508,2019,909430532036.0,324258159715.0,585172372321.0,490752464360.0,96802634482.0,72396401927.0,27.53608445159823,0.35655077358032244,0.07960630238015164,0.0
00557508,2020,708445969367.0,222055672049.0,486390297318.0,184462332044.0,-88810804534.0,-64326965650.0,27.286339632572123,0.31344051861486044,-0.09080010111071203,1.0
00557508,2021,531306108295.0,147757777932.0,383548330363.0,85086860671.0,-145828746668.0,-113272118808.0,26.99860416722222,0.27810291586175334,-0.213195589208448,1.0
00557508,2022,609513166650.0,227057758258.0,382455408392.0,262110551065.0,-13917278200.0,-22744367290.0,27.13592638801341,0.37252313925546926,-0.037315629152045,1.0
00557508,2023,639368283536.0,227557871552.0,411810411984.0,396693647873.0,51017881015.0,43848395239.0,27.1837464688636,0.35591047822000266,0.06858081072851824,0.0
00557508,2024,616232394204.0,202686629847.0,413545764357.0,396390016167.0,38324545939.0,33060332413.0,27.146889992652202,0.32891265008684667,0.05364913095116447,0.0
00218575,2018,406187488852.0,137853093124.0,268334395728.0,244773430030.0,24009611986.0,17287404215.0,26.730080685155524,0.33938291283567495,0.042560159260097014,0.0
00218575,2019,390222792037.0,107255290497.0,282967501540.0,243584029426.0,18780395426.0,23664534488.0,26.689983674595624,0.2748565503750235,0.06064365016832791,0.0
00218575,2020,452295227735.0,150228429667.0,302066798068.0,239454495245.0,23749717803.0,19972692133.0,26.837600962269086,0.332146837850385,0.04415852944772172,0.0
00218575,2021,431568369719.0,99055555212.0,332512814507.0,270982293281.0,41155778151.0,32952260724.0,26.79069178154428,0.22952459485503168,0.07635467062948952,0.0
00218575,2022,481912631966.0,108492130789.0,373420501177.0,333445663904.0,46505927767.0,46246868355.0,26.901028673085836,0.2251282153497366,0.09596525446185611,0.0
00218575,2023,513527276106.0,112667876114.0,400859399992.0,355142901174.0,29280143234.0,29757396830.0,26.964568982929627,0.21939998390804777,0.05794706184965648,0.0
00218575,2024,522556270523.0,105023082066.0,417533188457.0,321091393225.0,19372382177.0,19853448098.0,26.98199850976757,0.2009794695619818,0.03799293821147662,0.0
00369833,2018,144252758731.0,65725036070.0,78527722661.0,112336021352.0,481748850.0,-8881275941.0,25.69483286680339,0.4556241187217978,-0.06156745991639333,1.0
00369833,2019,174875888546.0,88749616859.0,86126271687.0,109109285016.0,3645893015.0,2268730643.0,25.887342350954174,0.5075005914017413,0.012973375928856109,0.0
00369833,2020,184455804956.0,101282697082.0,83173107874.0,93508565624.0,94319681.0,-1373788568.0,25.94067573219894,0.5490892363412467,-0.007447792539398274,1.0
00369833,2021,186669511383.0,102788774092.0,83880737291.0,118261478442.0,-848992713.0,543550735.0,25.95260557144316,0.5506457553269247,0.002911834562446394,0.0
00369833,2022,204164784861.0,120343646929.0,83821137932.0,126146837365.0,848339698.0,-214987091.0,26.04219327364736,0.5894437035795995,-0.0010530077023144224,1.0
00369833,2023,187088686775.0,123358030616.0,63730656159.0,116470234149.0,-4667933911.0,-18050286189.0,25.954848602203754,0.6593559062411672,-0.0964798379856499,1.0
00369833,2024,138270697101.0,122844808859.0,15425888242.0,108366485493.0,-16501073442.0,-46475655498.0,25.652479173926764,0.8884370400567798,-0.3361207867785016,1.0
00441243,2018,138769481044.0,79605121648.0,59164359396.0,166185122109.0,-1214634833.0,-6205357574.0,25.65607998363797,0.5736500637539993,-0.04471701938578592,1.0
00441243,2019,120785275950.0,57403836087.0,63381439863.0,154606407757.0,-3952490252.0,-9595881784.0,25.517280227187076,0.4752552464322122,-0.07944579095859573,1.0
00441243,2020,115891811813.0,53345758489.0,62546053324.0,147887560433.0,1828926995.0,-1285831289.0,25.475922936073342,0.4603065363675332,-0.01109510041205313,1.0
00441243,2021,130445154012.0,70234922857.0,60210231155.0,135281634693.0,-259927687.0,-771546500.0,25.59421869959843,0.5384249295342846,-0.005914719529780488,1.0
00441243,2022,109225633024.0,41486677550.0,67738955474.0,137271368719.0,3940036180.0,8078888548.0,25.416681607363362,0.37982547137890416,0.07396513368089006,0.0
00441243,2023,125126388096.0,55199612789.0,69926775307.0,94485977330.0,2485737507.0,1997534039.0,25.552590168194588,0.4411508525815475,0.015964130903126872,0.0
00441243,2024,143183788567.0,67739773657.0,75444014910.0,132748313784.0,7008537271.0,6370064033.0,25.687394876733403,0.4730966706143728,0.044488723875463425,0.0
00776820,2018,2638946076535.0,975820889490.0,1663125187045.0,2101268459139.0,201037986976.0,111285166379.0,28.601400739946165,0.3697767446507571,0.04217030706634223,0.0
00776820,2019,3104545848395.0,1135550954689.0,1968994893706.0,2388266483185.0,237561338287.0,174282786708.0,28.763888556009196,0.3657703928824441,0.056137932959856716,0.0
00776820,2020,3038285285380.0,1044287669028.0,1993997616352.0,2466374429266.0,259688519331.0,182425908251.0,28.742314421348304,0.3437095502693686,0.06004238941248201,0.0
00776820,2021,3547620437780.0,1113408478688.0,2434211959092.0,2792518463435.0,442515129012.0,334303486017.0,28.897298195448013,0.3138465622846449,0.09423316047479917,0.0
00776820,2022,4513623780811.0,1399319640332.0,3114304140479.0,3910960903824.0,823027257046.0,743155039128.0,29.138121445881744,0.3100213283794275,0.16464709404612168,0.0
00776820,2023,5297123640656.0,1709153120150.0,3587970520506.0,3604377025404.0,637146368834.0,533070681256.0,29.298185079856434,0.32265682964846504,0.1006339888245433,0.0
00776820,2024,5389722907461.0,1494069817610.0,3895653089851.0,3517837283293.0,315580583310.0,294535556555.0,29.315515090893662,0.277207166910521,0.05464762504715671,0.0
00413523,2018,209712007255.0,106375730611.0,103336276644.0,207721612331.0,10995734321.0,7146321884.0,26.069001032418665,0.5072467332862447,0.03407683698010866,0.0
00413523,2019,203595485663.0,79469842617.0,124125643046.0,294657921603.0,24407031088.0,23408893123.0,26.039400948798377,0.39033204669646704,0.1149774664539832,0.0
00413523,2020,218683633460.0,89884233220.0,128799400240.0,232573115281.0,16500753182.0,10364661951.0,26.11089192625497,0.4110240524078404,0.04739569114986297,0.0
00413523,2021,285254341255.0,141130569432.0,144123771823.0,270091694797.0,19637903345.0,16010649906.0,26.376647044696362,0.49475344988996284,0.05612762924329153,0.0
00413523,2022,373059659521.0,178412243082.0,194647416439.0,374414323849.0,30651133401.0,26923928291.0,26.645004188896888,0.4782405133567033,0.07217057005190458,0.0
00413523,2023,398871055382.0,196050464261.0,202820591121.0,412914975164.0,29630959031.0,16670160431.0,26.711904032137095,0.4915133891408638,0.04179335704124968,0.0
00413523,2024,470883954867.0,243265452886.0,227618501981.0,424771849486.0,33916675016.0,22876486142.0,26.87787752028137,0.5166144447514881,0.04858200392166984,0.0
00178754,2018,284762190126.0,110001203236.0,174760986890.0,360734225219.0,26066749207.0,18725315655.0,26.374920248281878,0.3862914637204022,0.06575773155387843,0.0
00178754,2019,322274033777.0,128394044864.0,193879988913.0,380903410441.0,22916296874.0,19042767946.0,26.498668057139056,0.39840021660833913,0.059088744205736385,0.0
00178754,2020,334840487040.0,143304736697.0,191535750343.0,314647746513.0,3237264977.0,2042222277.0,26.536920097282664,0.42797911914362025,0.006099090032550444,0.0
00178754,2021,350828019009.0,146434993991.0,204393025018.0,289482376726.0,4025454250.0,4688851043.0,26.583561966002296,0.4173982294933046,0.013365098535301748,0.0
00178754,2022,372281354657.0,150642232281.0,221639122376.0,266282780286.0,-30570127039.0,-22829833590.0,26.642915735069487,0.4046461913726344,-0.06132413913405408,1.0
00178754,2023,390934866738.0,162018317271.0,228916549467.0,344964131490.0,7693102948.0,10229915443.0,26.691806801822846,0.41443813549529923,0.02616782567479705,0.0
00178754,2024,400252311496.0,173152864336.0,227099447160.0,393493162674.0,9611724890.0,11388008342.0,26.7153609639371,0.43260928010338406,0.02845207389168022,0.0
00406046,2018,567197922629.0,413326429433.0,153871493196.0,214807698669.0,-14501435691.0,-104718213039.0,27.06397414965586,0.728716402058041,-0.18462375982201087,1.0
00406046,2019,447548959282.0,317544514598.0,130004444684.0,253982739416.0,-10695548571.0,-35895796697.0,26.827051774893658,0.7095190548704094,-0.08020529587329932,1.0
00406046,2020,467363345753.0,293443429841.0,173919915912.0,247959833753.0,2319414956.0,1103386004.0,26.87037283439495,0.6278700127161532,0.0023608740694507436,0.0
00406046,2021,430406730156.0,276445468016.0,153961262140.0,163850811869.0,-10897076267.0,-7828437540.0,26.787996482651284,0.6422889063928041,-0.018188464518578973,1.0
00406046,2022,416290993852.0,224154879957.0,192136113895.0,179328152621.0,11342142575.0,14143936944.0,26.75465035712039,0.5384571928469144,0.0339760820024573,0.0
00406046,2023,454013908212.0,228637992918.0,225375915294.0,245020790824.0,17924999731.0,31641504580.0,26.841393669346715,0.5035924864469975,0.06969280898158108,0.0
00406046,2024,494962962578.0,185588379579.0,309374582999.0,315793988713.0,33193655658.0,75775091634.0,26.927748773640968,0.37495407456826346,0.15309244804768354,0.0
00759513,2018,2509714000000.0,1592967000000.0,916747000000.0,3266496000000.0,70371000000.0,-53127000000.0,28.551189918356997,0.6347205299089856,-0.021168547491865607,1.0
00759513,2019,2565579000000.0,1649601000000.0,915978000000.0,3186807000000.0,68777000000.0,11565000000.0,28.573205300072026,0.6429741590494777,0.004507754389944726,0.0
00759513,2020,2385372000000.0,1548157000000.0,837215000000.0,3038037000000.0,70987000000.0,-79466000000.0,28.500376202948807,0.6490212008860673,-0.03331388144071449,1.0
00759513,2021,2547391000000.0,1683973000000.0,863418000000.0,3472000000000.0,67273000000.0,12664000000.0,28.566090814081775,0.661057921614703,0.004971360894342486,0.0
00759513,2022,2483729000000.0,1703786000000.0,779943000000.0,3611151000000.0,14940000000.0,-117721000000.0,28.540782175819473,0.6859790258921162,-0.047396877839732114,1.0
00759513,2023,2384792000000.0,1551810000000.0,832982000000.0,3525807000000.0,109822000000.0,61786000000.0,28.500133024725645,0.6507108376747323,0.025908339175911357,0.0
