model,variable,coef,std_err,t_or_z,p_value,nobs,stars,coef_stars,std_err_fmt
M3_governance_auditor_basic,"C(sector)[T.섬유, 의복, 신발 및 가죽제품 소매업]",0.024999049414458144,0.13130916726978095,0.19038312354153006,0.8490089212819791,3192.0,,0.0250,(0.1313)
M3_governance_auditor_basic,C(sector)[T.소프트웨어 개발 및 공급업],-0.14197846509369136,0.1035840446956293,-1.3706595983086003,0.17048109485508822,3192.0,,-0.1420,(0.1036)
M3_governance_auditor_basic,C(sector)[T.수산물 가공 및 저장 처리업],0.0010027533405091715,0.09013439832159718,0.011125090522392725,0.9911236451359405,3192.0,,0.0010,(0.0901)
M3_governance_auditor_basic,C(sector)[T.스포츠 서비스업],0.25928332255883596,0.06821375564991966,3.801041594740889,0.00014408910921640867,3192.0,***,0.2593***,(0.0682)
M3_governance_auditor_basic,"C(sector)[T.시멘트, 석회, 플라스터 및 그 제품 제조업]",-0.10974517309565399,0.08540390213602882,-1.285013569062162,0.1987875424057537,3192.0,,-0.1097,(0.0854)
M3_governance_auditor_basic,C(sector)[T.신발 및 신발 부분품 제조업],-0.22172184633502937,0.06727068101126085,-3.295965538061284,0.0009808404618921348,3192.0,***,-0.2217***,(0.0673)
M3_governance_auditor_basic,C(sector)[T.악기 제조업],-0.013607803364832777,0.0656930184445044,-0.20714230655009808,0.8358987226906991,3192.0,,-0.0136,(0.0657)
M3_governance_auditor_basic,C(sector)[T.알코올음료 제조업],-0.07381808207992735,0.09163758742908222,-0.8055437092018024,0.4205059939985628,3192.0,,-0.0738,(0.0916)
M3_governance_auditor_basic,C(sector)[T.어로 어업],0.18407946565660546,0.18121915474791658,1.0157837117862496,0.30973239410661535,3192.0,,0.1841,(0.1812)
M3_governance_auditor_basic,C(sector)[T.여행사 및 기타 여행보조 서비스업],0.10679533286329368,0.06833716839008229,1.562770822661022,0.11810650931690908,3192.0,,0.1068,(0.0683)
M3_governance_auditor_basic,C(sector)[T.연료 소매업],-0.16699944376109935,0.12592064941334016,-1.3262276246123557,0.18476431168415153,3192.0,,-0.1670,(0.1259)
M3_governance_auditor_basic,C(sector)[T.연료용 가스 제조 및 배관공급업],0.017993303058685073,0.1106043384824908,0.16268171127422365,0.870769047437401,3192.0,,0.0180,(0.1106)
M3_governance_auditor_basic,C(sector)[T.영상 및 음향기기 제조업],0.08131191850633257,0.14660576008306886,0.5546297666630569,0.5791479244170131,3192.0,,0.0813,(0.1466)
M3_governance_auditor_basic,"C(sector)[T.영화, 비디오물, 방송프로그램 제작 및 배급업]",0.044593858368639966,0.23089444178379773,0.19313526139531867,0.8468530379024548,3192.0,,0.0446,(0.2309)
M3_governance_auditor_basic,C(sector)[T.오디오물 출판 및 원판 녹음업],0.10984771200433735,0.0668007103904537,1.6444093387970224,0.10009167737795413,3192.0,,0.1098,(0.0668)
M3_governance_auditor_basic,C(sector)[T.운송장비 임대업],0.0343476469265864,0.20323922583381157,0.16900107145001833,0.8657957986273128,3192.0,,0.0343,(0.2032)
M3_governance_auditor_basic,C(sector)[T.유리 및 유리제품 제조업],0.12891078723844035,0.06744763128657462,1.9112722682686694,0.055969600916865606,3192.0,*,0.1289*,(0.0674)
M3_governance_auditor_basic,C(sector)[T.유원지 및 기타 오락관련 서비스업],0.047552798964797804,0.0957947003267486,0.49640323319138474,0.6196099444006296,3192.0,,0.0476,(0.0958)
M3_governance_auditor_basic,C(sector)[T.육상 여객 운송업],-0.009951402599690753,0.08618325407065149,-0.11546793755934039,0.9080742325826558,3192.0,,-0.0100,(0.0862)
M3_governance_auditor_basic,C(sector)[T.음·식료품 및 담배 도매업],0.0305359872000723,0.13610527250348942,0.224355652344691,0.8224805753963593,3192.0,,0.0305,(0.1361)
M3_governance_auditor_basic,C(sector)[T.음식점업],-0.042660733712438545,0.06731449760360733,-0.633752538177636,0.5262423318450695,3192.0,,-0.0427,(0.0673)
M3_governance_auditor_basic,C(sector)[T.의료용 기기 제조업],0.08456704198492115,0.10815621749359164,0.7818971848745712,0.43427499958138605,3192.0,,0.0846,(0.1082)
M3_governance_auditor_basic,C(sector)[T.의료용품 및 기타 의약 관련제품 제조업],0.13647717497425998,0.07036861863031531,1.939460765760501,0.052445257486696685,3192.0,*,0.1365*,(0.0704)
M3_governance_auditor_basic,C(sector)[T.의약품 제조업],0.0037598825493205187,0.07525391323968861,0.049962618386967445,0.9601521773035109,3192.0,,0.0038,(0.0753)
M3_governance_auditor_basic,C(sector)[T.일반 목적용 기계 제조업],0.04449077496664795,0.10283337756258172,0.4326491652923879,0.6652696657385153,3192.0,,0.0445,(0.1028)
M3_governance_auditor_basic,C(sector)[T.일반 및 생활 숙박시설 운영업],-0.0401039330974062,0.06550960130889057,-0.6121840508280355,0.5404159926452803,3192.0,,-0.0401,(0.0655)
M3_governance_auditor_basic,C(sector)[T.일차전지 및 이차전지 제조업],0.0665842546051603,0.12608486427082571,0.5280907822697873,0.5974363282617189,3192.0,,0.0666,(0.1261)
M3_governance_auditor_basic,C(sector)[T.자동차 부품 및 내장품 판매업],0.03515824220125545,0.06629699711646113,0.5303142484642924,0.5958940693383393,3192.0,,0.0352,(0.0663)
M3_governance_auditor_basic,C(sector)[T.자동차 신품 부품 제조업],0.020022949497359405,0.07330767323365829,0.2731357934869787,0.7847488331965512,3192.0,,0.0200,(0.0733)
M3_governance_auditor_basic,C(sector)[T.자동차 판매업],0.09752640836539486,0.1985416540058306,0.49121384050991534,0.6232752108605655,3192.0,,0.0975,(0.1985)
M3_governance_auditor_basic,C(sector)[T.자동차용 엔진 및 자동차 제조업],0.006062500168133644,0.11032639476560628,0.054950587128435736,0.9561778300287566,3192.0,,0.0061,(0.1103)
M3_governance_auditor_basic,"C(sector)[T.자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업]",-0.01840889421200645,0.11445513361175874,-0.16083939296642594,0.8722198980299074,3192.0,,-0.0184,(0.1145)
M3_governance_auditor_basic,C(sector)[T.자연과학 및 공학 연구개발업],0.020438386204635256,0.1927165259248125,0.10605414406758869,0.9155393936160515,3192.0,,0.0204,(0.1927)
M3_governance_auditor_basic,C(sector)[T.전구 및 조명장치 제조업],0.10607111351204629,0.07401125994461048,1.43317535185091,0.15180773170997386,3192.0,,0.1061,(0.0740)
M3_governance_auditor_basic,C(sector)[T.전기 및 통신 공사업],0.12001030012934921,0.096073465290344,1.2491513631434612,0.21160971727227895,3192.0,,0.1200,(0.0961)
M3_governance_auditor_basic,C(sector)[T.전기 통신업],-0.07739897840321423,0.07165676955888203,-1.0801349109048755,0.28008210778423337,3192.0,,-0.0774,(0.0717)
M3_governance_auditor_basic,C(sector)[T.전기업],0.20396245803631302,0.18836065245104608,1.08282943057506,0.2788841397528622,3192.0,,0.2040,(0.1884)
M3_governance_auditor_basic,"C(sector)[T.전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업]",0.156165820481722,0.12461038049667277,1.2532328354931217,0.21012098341500085,3192.0,,0.1562,(0.1246)
M3_governance_auditor_basic,C(sector)[T.전자부품 제조업],-0.01067883588262895,0.08146022170790711,-0.13109264446787514,0.8957020198128456,3192.0,,-0.0107,(0.0815)
M3_governance_auditor_basic,C(sector)[T.절연선 및 케이블 제조업],-0.003890908314675534,0.09831608864442062,-0.039575499476466824,0.9684315607176825,3192.0,,-0.0039,(0.0983)
M3_governance_auditor_basic,C(sector)[T.제재 및 목재 가공업],0.035337341473465844,0.12954401620741063,0.2727825067341424,0.7850204073838806,3192.0,,0.0353,(0.1295)
M3_governance_auditor_basic,C(sector)[T.종합 소매업],-0.1469620564528254,0.08719580360830555,-1.6854257931149683,0.09190645072918585,3192.0,*,-0.1470*,(0.0872)
M3_governance_auditor_basic,"C(sector)[T.증기, 냉·온수 및 공기조절 공급업]",0.10399465920691553,0.07174254923685726,1.4495534423174492,0.14718308712145856,3192.0,,0.1040,(0.0717)
M3_governance_auditor_basic,C(sector)[T.직물직조 및 직물제품 제조업],0.11605033065660511,0.1097279535235937,1.0576186553196947,0.290229333983009,3192.0,,0.1161,(0.1097)
M3_governance_auditor_basic,C(sector)[T.초등 교육기관],0.07803066382197552,0.21769638325796678,0.3584380349098883,0.7200155321826451,3192.0,,0.0780,(0.2177)
M3_governance_auditor_basic,"C(sector)[T.측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외]",-0.046586182088440314,0.11773200155947602,-0.3956968493813115,0.6923286800339277,3192.0,,-0.0466,(0.1177)
M3_governance_auditor_basic,C(sector)[T.컴퓨터 및 주변장치 제조업],-0.1403243088863401,0.09177212919515831,-1.5290514682070084,0.12625168522339078,3192.0,,-0.1403,(0.0918)
M3_governance_auditor_basic,"C(sector)[T.컴퓨터 프로그래밍, 시스템 통합 및 관리업]",0.05995638001324498,0.09437041363165327,0.6353302661919742,0.5252130379417287,3192.0,,0.0600,(0.0944)
M3_governance_auditor_basic,C(sector)[T.텔레비전 방송업],-0.07820439582046018,0.11808325594008594,-0.6622818383339648,0.5077906140454781,3192.0,,-0.0782,(0.1181)
M3_governance_auditor_basic,C(sector)[T.토목 건설업],0.270639788177526,0.08364779820824551,3.2354681650287347,0.0012144342703158438,3192.0,***,0.2706***,(0.0836)
M3_governance_auditor_basic,C(sector)[T.통신 및 방송 장비 제조업],-0.2067074125980635,0.10322595150426571,-2.0024752456703827,0.04523364285384533,3192.0,**,-0.2067**,(0.1032)
M3_governance_auditor_basic,C(sector)[T.특수 목적용 기계 제조업],-0.00763736209086777,0.07592470639063706,-0.10059126276462756,0.9198749328288529,3192.0,,-0.0076,(0.0759)
M3_governance_auditor_basic,"C(sector)[T.펄프, 종이 및 판지 제조업]",-0.11603836277294166,0.08561900952301958,-1.3552873762425799,0.17532601540739534,3192.0,,-0.1160,(0.0856)
M3_governance_auditor_basic,C(sector)[T.편조원단 제조업],0.3349605799487949,0.07392537189775404,4.531063846551599,5.8687397073270356e-06,3192.0,***,0.3350***,(0.0739)
M3_governance_auditor_basic,C(sector)[T.플라스틱제품 제조업],-0.09475410077181846,0.0751783121774543,-1.2603914350744745,0.20752818986333355,3192.0,,-0.0948,(0.0752)
M3_governance_auditor_basic,C(sector)[T.합성고무 및 플라스틱 물질 제조업],0.14128107992593425,0.06709243822482946,2.105767559862643,0.035224548016959345,3192.0,**,0.1413**,(0.0671)
M3_governance_auditor_basic,C(sector)[T.항공 여객 운송업],0.007485707781637735,0.09874114795344074,0.07581143157427599,0.9395691212195253,3192.0,,0.0075,(0.0987)
M3_governance_auditor_basic,"C(sector)[T.항공기,우주선 및 부품 제조업]",0.1570261962971062,0.10285895404388821,1.5266166932837537,0.1268563535486852,3192.0,,0.1570,(0.1029)
M3_governance_auditor_basic,C(sector)[T.해상 운송업],-0.022692045544194222,0.10727614412088184,-0.21152928015966135,0.8324742868161934,3192.0,,-0.0227,(0.1073)
M3_governance_auditor_basic,C(sector)[T.화학섬유 제조업],-0.03539491996562644,0.10276509746465678,-0.3444254989180499,0.7305263152610729,3192.0,,-0.0354,(0.1028)
M3_governance_auditor_basic,LogAssets_w,0.03208466499561137,0.00876987614467035,3.6585083376701895,0.00025368748922529835,3192.0,***,0.0321***,(0.0088)
M3_governance_auditor_basic,Leverage_w,0.0026438545252520564,0.05453700553436019,0.04847817549473517,0.9613351574199894,3192.0,,0.0026,(0.0545)
M3_governance_auditor_basic,ROA_w,-0.2791613267668068,0.16227997914694542,-1.7202450248901295,0.08538791182304074,3192.0,*,-0.2792*,(0.1623)
M3_governance_auditor_basic,Loss,0.045493601425174814,0.02790204501890697,1.6304755222904794,0.10300103444809401,3192.0,,0.0455,(0.0279)
M3_governance_auditor_basic,OutsideDirectorRatio_w,0.10492011682131153,0.06826281247895957,1.5370025495748614,0.12429268502656889,3192.0,,0.1049,(0.0683)
M3_governance_auditor_basic,LargestShareholderOwnership_w,-0.00235486142205914,0.0005944246083371289,-3.961581315832026,7.445501628197884e-05,3192.0,***,-0.0024***,(0.0006)
M3_governance_auditor_basic,LogMinorityShareholderCount_w,-0.017206466168928816,0.010352707940259888,-1.6620256524397687,0.09650763113536454,3192.0,*,-0.0172*,(0.0104)
M3_governance_auditor_basic,Big4Auditor,0.005071111283188639,0.018822151785587996,0.2694225049800925,0.7876045697605135,3192.0,,0.0051,(0.0188)
M3_governance_auditor_basic,CleanOpinion,0.0025920032716316467,0.02844747667919785,0.09111540193394527,0.927400894576222,3192.0,,0.0026,(0.0284)
M5_material_controls,Intercept,-0.5407347206427591,0.11254615296346149,-4.804559786404344,1.5509235404584978e-06,4575.0,***,-0.5407***,(0.1125)
M5_material_controls,C(fiscal_year)[T.2019],-0.0012219187582467555,0.0018044480185255161,-0.6771703843512391,0.4982978558239004,4575.0,,-0.0012,(0.0018)
M5_material_controls,C(fiscal_year)[T.2020],-0.0031534389706271036,0.0018935565908115026,-1.6653523775994812,0.09584247449869672,4575.0,*,-0.0032*,(0.0019)
M5_material_controls,C(fiscal_year)[T.2021],0.1128674362371043,0.012817825234748526,8.805505939582165,1.302636360552526e-18,4575.0,***,0.1129***,(0.0128)
M5_material_controls,C(fiscal_year)[T.2022],0.16791950384082907,0.014934400813013664,11.24380589106099,2.484357787911242e-29,4575.0,***,0.1679***,(0.0149)
M5_material_controls,C(fiscal_year)[T.2023],0.2138545091676836,0.01619868084064916,13.201970658686882,8.546947327898054e-40,4575.0,***,0.2139***,(0.0162)
M5_material_controls,C(fiscal_year)[T.2024],0.29418154206062824,0.017922492501284183,16.4140976507341,1.51618148000723e-60,4575.0,***,0.2942***,(0.0179)
M5_material_controls,C(sector)[T.1차 철강 제조업],-0.004821099876305801,0.04889012190267365,-0.09861091952078258,0.9214471997583176,4575.0,,-0.0048,(0.0489)
M5_material_controls,C(sector)[T.가구 제조업],0.06785839118662053,0.05755570439264924,1.1790037478072652,0.23839668347644494,4575.0,,0.0679,(0.0576)
M5_material_controls,C(sector)[T.가전제품 및 정보통신장비 소매업],-0.1723999574294244,0.04710179995459264,-3.660156461018951,0.0002520612895575132,4575.0,***,-0.1724***,(0.0471)
M5_material_controls,C(sector)[T.가정용 기기 제조업],0.03392698728406936,0.04581418870217777,0.7405344991399279,0.4589757358536617,4575.0,,0.0339,(0.0458)
M5_material_controls,"C(sector)[T.가죽, 가방 및 유사제품 제조업]",-0.03304493692718367,0.08501214390364666,-0.38870842928790295,0.6974918461368852,4575.0,,-0.0330,(0.0850)
M5_material_controls,C(sector)[T.개인 및 가정용품 임대업],0.1773683585885108,0.046600951391034165,3.8061102465525147,0.00014116947506509443,4575.0,***,0.1774***,(0.0466)
M5_material_controls,C(sector)[T.건물 건설업],0.06081546429635702,0.06561960616546898,0.9267880112386282,0.35403661079169724,4575.0,,0.0608,(0.0656)
M5_material_controls,C(sector)[T.건물설비 설치 공사업],0.17884621368513498,0.04729732867046791,3.7813174382680343,0.00015600060217831925,4575.0,***,0.1788***,(0.0473)
M5_material_controls,"C(sector)[T.건축기술, 엔지니어링 및 관련 기술 서비스업]",0.08884179804218963,0.06511468068807832,1.3643896753141176,0.172444955650765,4575.0,,0.0888,(0.0651)
M5_material_controls,"C(sector)[T.건축자재, 철물 및 난방장치 도매업]",-0.08053060608373573,0.04648272644059451,-1.7324845647050164,0.08318732296890306,4575.0,*,-0.0805*,(0.0465)
M5_material_controls,"C(sector)[T.경비, 경호 및 탐정업]",-0.13535460133791405,0.04639866703420155,-2.917208833567158,0.003531792209643762,4575.0,***,-0.1354***,(0.0464)
M5_material_controls,C(sector)[T.고무제품 제조업],-0.0733871945824831,0.06009554100500932,-1.2211753710040791,0.2220196272424535,4575.0,,-0.0734,(0.0601)
M5_material_controls,"C(sector)[T.곡물가공품, 전분 및 전분제품 제조업]",0.0050695667817927115,0.06230048775337086,0.08137282651560646,0.9351454587289499,4575.0,,0.0051,(0.0623)
M5_material_controls,"C(sector)[T.골판지, 종이 상자 및 종이용기 제조업]",0.008859578453427618,0.07947241614414288,0.11147991823173693,0.9112357892595789,4575.0,,0.0089,(0.0795)
M5_material_controls,C(sector)[T.광고업],-0.022362511806859494,0.08778023559278962,-0.25475565946984513,0.7989118240858553,4575.0,,-0.0224,(0.0878)
M5_material_controls,"C(sector)[T.구조용 금속제품, 탱크 및 증기발생기 제조업]",-0.04222338879234251,0.07433128544520369,-0.5680433015445319,0.570005565644996,4575.0,,-0.0422,(0.0743)
M5_material_controls,C(sector)[T.귀금속 및 장신용품 제조업],-0.1224835902317747,0.04628357481771448,-2.6463727297247486,0.00813601141863098,4575.0,***,-0.1225***,(0.0463)
M5_material_controls,C(sector)[T.그외 기타 개인 서비스업],0.15945466400128971,0.04643434649263918,3.4339810085744746,0.0005947858670409548,4575.0,***,0.1595***,(0.0464)
M5_material_controls,C(sector)[T.그외 기타 운송장비 제조업],0.009445358379504066,0.04929848033970426,0.19159532534103116,0.8480592045146924,4575.0,,0.0094,(0.0493)
M5_material_controls,C(sector)[T.금속 주조업],0.04220211401287986,0.04592449904826064,0.9189455494883235,0.35812405343519693,4575.0,,0.0422,(0.0459)
M5_material_controls,C(sector)[T.기계장비 및 관련 물품 도매업],0.02546860414881842,0.05762076329158787,0.442003935628819,0.6584863579855788,4575.0,,0.0255,(0.0576)
M5_material_controls,C(sector)[T.기반조성 및 시설물 축조관련 전문공사업],0.03939679982822172,0.046032229761999305,0.8558525196783908,0.3920793606190064,4575.0,,0.0394,(0.0460)
M5_material_controls,C(sector)[T.기초 의약물질 제조업],-0.1143170840578093,0.05527210633845547,-2.068259953000441,0.03861558535678044,4575.0,**,-0.1143**,(0.0553)
M5_material_controls,C(sector)[T.기초 화학물질 제조업],0.011891869831217487,0.0518411029980678,0.2293907564362725,0.8185652199371287,4575.0,,0.0119,(0.0518)
M5_material_controls,C(sector)[T.기타 금속 가공제품 제조업],-0.0011225084240426121,0.09573759711159457,-0.011724844344423885,0.9906451420587244,4575.0,,-0.0011,(0.0957)
M5_material_controls,C(sector)[T.기타 비금속 광물제품 제조업],-0.10012184519568115,0.0466611179436814,-2.145723240418828,0.03189506586363331,4575.0,**,-0.1001**,(0.0467)
M5_material_controls,C(sector)[T.기타 사업지원 서비스업],-0.06682980253751598,0.04685789731410799,-1.4262228219403017,0.15380403401098536,4575.0,,-0.0668,(0.0469)
M5_material_controls,C(sector)[T.기타 상품 전문 소매업],0.001151863855516452,0.04630451965199718,0.024875840720804683,0.9801539975820149,4575.0,,0.0012,(0.0463)
M5_material_controls,C(sector)[T.기타 식품 제조업],0.0002892190700895736,0.057564040291581374,0.0050243010849235215,0.9959912046015937,4575.0,,0.0003,(0.0576)
M5_material_controls,C(sector)[T.기타 운송관련 서비스업],-0.043859615621199874,0.06704857553993827,-0.6541468669244789,0.5130171893376634,4575.0,,-0.0439,(0.0670)
M5_material_controls,C(sector)[T.기타 전기장비 제조업],-0.08752890725000326,0.046617093388582886,-1.8776140013791633,0.06043398894235398,4575.0,*,-0.0875*,(0.0466)
M5_material_controls,C(sector)[T.기타 전문 도매업],0.004596240266455008,0.04973798452494053,0.09240905739053977,0.9263730434649526,4575.0,,0.0046,(0.0497)
M5_material_controls,C(sector)[T.기타 정보 서비스업],-0.09528474665658328,0.04602370459007416,-2.0703406539145295,0.03842045507243751,4575.0,**,-0.0953**,(0.0460)
M5_material_controls,C(sector)[T.기타 종이 및 판지 제품 제조업],0.05821038053146211,0.04698270081091308,1.2389747614922357,0.2153548448725906,4575.0,,0.0582,(0.0470)
M5_material_controls,C(sector)[T.기타 화학제품 제조업],-0.036856480690870226,0.05112334332665321,-0.7209325191307482,0.4709510339664964,4575.0,,-0.0369,(0.0511)
M5_material_controls,C(sector)[T.나무제품 제조업],-0.10785671911731605,0.04585006771952719,-2.352378621926892,0.01865377663643041,4575.0,**,-0.1079**,(0.0459)
M5_material_controls,"C(sector)[T.내화, 비내화 요업제품 제조업]",0.011219214771978563,0.05692251673499046,0.19709625321401283,0.8437522154228139,4575.0,,0.0112,(0.0569)
M5_material_controls,C(sector)[T.담배 제조업],-0.17131135119272117,0.047767096823251295,-3.586388174826924,0.00033528974748021396,4575.0,***,-0.1713***,(0.0478)
M5_material_controls,C(sector)[T.도로 화물 운송업],0.08816300112098137,0.05580993487341406,1.5797008421699341,0.1141753926834858,4575.0,,0.0882,(0.0558)
M5_material_controls,"C(sector)[T.도축, 육류 가공 및 저장 처리업]",0.02800940815376746,0.04683956645907215,0.597986067574766,0.5498492295042126,4575.0,,0.0280,(0.0468)
M5_material_controls,C(sector)[T.동·식물성 유지 및 낙농제품 제조업],0.002435992416534756,0.04828636136214336,0.05044887102312457,0.9597646924945092,4575.0,,0.0024,(0.0483)
M5_material_controls,C(sector)[T.동물용 사료 및 조제식품 제조업],-0.11716707160649711,0.046025315035929854,-2.545709280100096,0.010905597081070851,4575.0,**,-0.1172**,(0.0460)
M5_material_controls,"C(sector)[T.떡, 빵 및 과자류 제조업]",0.051052214022094936,0.045989531885913225,1.1100833587247805,0.26696310751210295,4575.0,,0.0511,(0.0460)
M5_material_controls,C(sector)[T.무기 및 총포탄 제조업],-0.040451410224170585,0.05838516696837473,-0.6928371078579213,0.48841178188269974,4575.0,,-0.0405,(0.0584)
M5_material_controls,C(sector)[T.무점포 소매업],-0.008259214053367919,0.046505742963291415,-0.17759557265620293,0.8590406017799117,4575.0,,-0.0083,(0.0465)
M5_material_controls,C(sector)[T.반도체 제조업],-0.015529298550784698,0.057983564682964,-0.267822418916361,0.7888360131299287,4575.0,,-0.0155,(0.0580)
M5_material_controls,C(sector)[T.방적 및 가공사 제조업],0.1640750802447414,0.04684435712532658,3.50255805209959,0.00046081335458783416,4575.0,***,0.1641***,(0.0468)
M5_material_controls,C(sector)[T.봉제의복 제조업],-0.00951068608986865,0.06487009222551349,-0.1466112620405384,0.8834388639246128,4575.0,,-0.0095,(0.0649)
M5_material_controls,"C(sector)[T.비료, 농약 및 살균, 살충제 제조업]",-0.10207914105858973,0.04647480172492691,-2.1964405929641493,0.02806042287762303,4575.0,**,-0.1021**,(0.0465)
M5_material_controls,C(sector)[T.비알코올음료 및 얼음 제조업],-0.007690654584175833,0.046172436231571815,-0.16656375993686712,0.867713310661576,4575.0,,-0.0077,(0.0462)
M5_material_controls,C(sector)[T.산업용 기계 및 장비 임대업],0.1628749628286296,0.046349696738248784,3.5140459224239455,0.00044133650783781793,4575.0,***,0.1629***,(0.0463)
M5_material_controls,C(sector)[T.산업용 농·축산물 및 동·식물 도매업],-0.1011581312102462,0.046114341363870666,-2.1936371249899462,0.028261507252102146,4575.0,**,-0.1012**,(0.0461)
M5_material_controls,C(sector)[T.상품 종합 도매업],-0.046639400033097134,0.06030385690514311,-0.7734065850292142,0.43928179405152246,4575.0,,-0.0466,(0.0603)
M5_material_controls,C(sector)[T.상품 중개업],-0.004469093315572001,0.0471192933937773,-0.09484635684630621,0.924436865373162,4575.0,,-0.0045,(0.0471)
M5_material_controls,C(sector)[T.생활용품 도매업],0.03291068864472027,0.06274996698656599,0.52447340174324,0.5999493150103286,4575.0,,0.0329,(0.0627)
M5_material_controls,"C(sector)[T.서적, 잡지 및 기타 인쇄물 출판업]",0.03830512306841183,0.11998649616029244,0.31924528421297693,0.7495405202344585,4575.0,,0.0383,(0.1200)
M5_material_controls,C(sector)[T.석유 정제품 제조업],-0.1294162892266747,0.05236442274501258,-2.4714545189749253,0.01345646668557712,4575.0,**,-0.1294**,(0.0524)
M5_material_controls,C(sector)[T.선박 및 보트 건조업],0.018469828109008744,0.07416031802327189,0.24905270906757462,0.803320009678364,4575.0,,0.0185,(0.0742)
M5_material_controls,"C(sector)[T.섬유, 의복, 신발 및 가죽제품 소매업]",0.08817172691625522,0.06731465808034025,1.3098443850226795,0.19024848449519394,4575.0,,0.0882,(0.0673)
M5_material_controls,C(sector)[T.소프트웨어 개발 및 공급업],-0.06205905253758123,0.06815410651616435,-0.9105695270594218,0.36252223266834505,4575.0,,-0.0621,(0.0682)
M5_material_controls,C(sector)[T.수산물 가공 및 저장 처리업],-0.05149065294062593,0.056367375861281245,-0.9134832366037969,0.3609884461077275,4575.0,,-0.0515,(0.0564)
M5_material_controls,C(sector)[T.스포츠 서비스업],0.05939906106604736,0.04726580690636119,1.2567025711361173,0.2088613567555132,4575.0,,0.0594,(0.0473)
M5_material_controls,"C(sector)[T.시멘트, 석회, 플라스터 및 그 제품 제조업]",-0.07494995931026566,0.05250070376407575,-1.427599135567228,0.15340727257722125,4575.0,,-0.0749,(0.0525)
M5_material_controls,C(sector)[T.신발 및 신발 부분품 제조업],-0.12610683437436326,0.045878014016160706,-2.7487422260680607,0.005982441362865348,4575.0,***,-0.1261***,(0.0459)
M5_material_controls,C(sector)[T.악기 제조업],0.03496739003809605,0.04594205365632296,0.7611194375348417,0.4465857315979551,4575.0,,0.0350,(0.0459)
M5_material_controls,C(sector)[T.알코올음료 제조업],-0.06453907343349004,0.05572628715780202,-1.1581441492904874,0.24680521578177395,4575.0,,-0.0645,(0.0557)
M5_material_controls,C(sector)[T.어로 어업],0.11140901489074359,0.05778341813011495,1.9280447314465916,0.05384956254834901,4575.0,*,0.1114*,(0.0578)
M5_material_controls,C(sector)[T.여행사 및 기타 여행보조 서비스업],0.07597619590377037,0.07722820127233519,0.9837882360596515,0.32521964465899955,4575.0,,0.0760,(0.0772)
M5_material_controls,C(sector)[T.연료 소매업],-0.10751852216388746,0.05081036462715675,-2.116074603141536,0.034338463096647245,4575.0,**,-0.1075**,(0.0508)
M5_material_controls,C(sector)[T.연료용 가스 제조 및 배관공급업],0.008845240611795055,0.06258127264602258,0.14134005650262568,0.8876013067085211,4575.0,,0.0088,(0.0626)
M5_material_controls,C(sector)[T.영상 및 음향기기 제조업],0.0504644764631681,0.05982327883151874,0.8435591871400432,0.39891577870952777,4575.0,,0.0505,(0.0598)
M5_material_controls,"C(sector)[T.영화, 비디오물, 방송프로그램 제작 및 배급업]",0.04243746800998494,0.1171998437073262,0.36209491981884073,0.7172810998373073,4575.0,,0.0424,(0.1172)
M5_material_controls,C(sector)[T.오디오물 출판 및 원판 녹음업],0.1956622911323682,0.04683000078010643,4.178139822186087,2.939029646468648e-05,4575.0,***,0.1957***,(0.0468)
M5_material_controls,C(sector)[T.운송장비 임대업],0.04596053526138421,0.1843394214448423,0.24932559135288615,0.8031089372069304,4575.0,,0.0460,(0.1843)
M5_material_controls,C(sector)[T.유리 및 유리제품 제조업],-0.05549484261004921,0.061950116160838044,-0.8957988467038653,0.37036020596938446,4575.0,,-0.0555,(0.0620)
M5_material_controls,C(sector)[T.유원지 및 기타 오락관련 서비스업],-0.009802780312426753,0.08967042809449804,-0.10932010162922627,0.9129486033522365,4575.0,,-0.0098,(0.0897)
M5_material_controls,C(sector)[T.육상 여객 운송업],0.04400786705664371,0.047014899840701056,0.9360408552555473,0.34925215293870504,4575.0,,0.0440,(0.0470)
M5_material_controls,C(sector)[T.음·식료품 및 담배 도매업],-0.01738843712417786,0.05989352739008318,-0.29032247526394533,0.7715695461674492,4575.0,,-0.0174,(0.0599)
M5_material_controls,C(sector)[T.음식점업],0.02389153572707335,0.045863349922267795,0.5209287103442354,0.602416434258233,4575.0,,0.0239,(0.0459)
M5_material_controls,C(sector)[T.의료용 기기 제조업],0.1085979739623625,0.06894896092609225,1.5750487390052303,0.1152451948979588,4575.0,,0.1086,(0.0689)
M5_material_controls,C(sector)[T.의료용품 및 기타 의약 관련제품 제조업],0.07370825116698593,0.04953383280687264,1.4880385181249123,0.13674073588297067,4575.0,,0.0737,(0.0495)
M5_material_controls,C(sector)[T.의약품 제조업],0.003004148297541773,0.050774832811057755,0.059166089403400825,0.9528198190422381,4575.0,,0.0030,(0.0508)
M5_material_controls,C(sector)[T.일반 목적용 기계 제조업],0.0048259312522033375,0.059460086974427825,0.08116253267975945,0.9353126957675246,4575.0,,0.0048,(0.0595)
