theta_hat,se_hat,ci_low,ci_high,bias,covered,ci_length,max_abs_score,p99_abs_score,share_top1pct,share_top0_5pct,share_top0_1pct,estimator,clip_quantile,tau,rep,tail_type,contamination,overlap,nuisance,learner,theta_true,n,p
0.9734412507408728,0.028968815975461717,0.9166634147541993,1.0302190867275463,-0.026558749259127157,1,0.11355567197334693,4.479092403241628,3.2229625345158155,0.06620655305079513,0.03605035699856984,0.007415040512682545,outcome_winsorized_dml,,,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9915979732985016,0.03012383495167506,0.9325563417169896,1.0506396048800137,-0.008402026701498366,1,0.11808326316302409,5.176798581440669,3.298314848637601,0.06883118469418727,0.03712075371597716,0.008336184335576475,covariate_winsorized_dml,,,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9881014621121541,0.02978787941552914,0.929718291281895,1.0464846329424133,-0.011898537887845895,1,0.11676634166051836,4.535897411189747,3.20983487026195,0.06632162934129314,0.03615531720200043,0.007368385629011285,score_clipped_dml,0.95,4.535897411189747,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.988788070969498,0.029783225439513245,0.9304140217646149,1.047162120174381,-0.011211929030502055,1,0.11674809840976619,5.233199482690431,3.206579052595411,0.06737941677325414,0.0372536419922018,0.00849167366141229,score_clipped_dml,0.97,5.798290811952594,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.988788070969498,0.029783225439513245,0.9304140217646149,1.047162120174381,-0.011211929030502055,1,0.11674809840976619,5.233199482690431,3.206579052595411,0.06737941677325414,0.0372536419922018,0.00849167366141229,score_clipped_dml,0.99,8.518576084625678,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.988788070969498,0.029783225439513245,0.9304140217646149,1.047162120174381,-0.011211929030502055,1,0.11674809840976619,5.233199482690431,3.206579052595411,0.06737941677325414,0.0372536419922018,0.00849167366141229,score_clipped_dml,0.995,9.10184817991292,5,normal,0.0,strong,linear,lasso,1.0,1000,20
0.9887880709694978,0.029783225439513245,0.9304140217646147,1.0471621201743808,-0.011211929030502166,1,0.11674809840976608,5.233199482690431,3.2065790525954125,0.06737941677325415,0.037253641992201804,0.008491673661412291,score_clipped_dml,0.999,10.272723559695281,5,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0390405716229834,0.03287160744169711,0.9746134049233182,1.1034677383226486,0.039040571622983355,1,0.1288543333993304,8.799034940487523,3.7835984245323973,0.07247870179557592,0.04266980107170944,0.013422140300180924,standard_dml,,,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.012842503310874,0.03083518886468345,0.952406643679604,1.0732783629421443,0.01284250331087411,1,0.12087171926254026,5.9379483931569546,3.2343719098294907,0.06435309678479867,0.03580655216507138,0.00933333879190413,outcome_winsorized_dml,,,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0417885608868644,0.032718393528659635,0.9776616879386832,1.1059154338350456,0.041788560886864445,1,0.1282537458963624,8.5704394184325,3.762450479729623,0.07246743240296653,0.04247247225572798,0.013070525315520344,covariate_winsorized_dml,,,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.0363182258325478,0.03263097061006258,0.9723626986562401,1.1002737530088555,0.036318225832547846,1,0.1279110543526154,4.523193594687194,3.7714182471628894,0.06420967058110251,0.03411507117265696,0.006963455647051213,score_clipped_dml,0.95,4.523193594687194,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.036333220857419,0.03266028317381401,0.972320242111864,1.100346199602974,0.03633322085741897,1,0.12802595749111,5.996795971223197,3.77153060377601,0.06845670647992713,0.0384988696777109,0.0091901509571144,score_clipped_dml,0.97,5.996795971223197,6,normal,0.0,strong,linear,lasso,1.0,1000,20
1.038693912088744,0.03305679352017883,0.9739037873448164,1.1034840368326715,0.038693912088743954,1,0.12958024948785507,8.454531145276267,3.782402701840161,0.0720058682888011,0.04217978148059179,0.012903738946749881,score_clipped_dml,0.99,8.454531145276267,6,normal,0.0,strong,linear,lasso,1.0,1000,20
