rcept_no,corp_cls,corp_code,corp_name,bsns_year,adtor,adt_opinion,adt_reprt_spcmnt_matter,stlm_dt,query_year,endpoint_label,emphs_matter,core_adt_matter
20250312001113,Y,00158307,롯데하이마트,"제38기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250312001113,Y,00158307,롯데하이마트,"제37기
(전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항없음,1.영업권의 손상검사
20250312001113,Y,00158307,롯데하이마트,"제37기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250312001113,Y,00158307,롯데하이마트,"제36기
(전전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항없음,1.영업권의 손상검사
20250312001113,Y,00158307,롯데하이마트,"제36기
(전전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20190401003100,Y,00357360,한세엠케이,제24기(당기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401003100,Y,00357360,한세엠케이,제23기(전기),삼정회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401003100,Y,00357360,한세엠케이,제22기(전전기),삼정회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20200330003907,Y,00357360,한세엠케이,제25기(당기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,코로나19 확산에 따른 재무상태 영향 측정의 어려움 및 재무제표 미반영 ,"- 재고자산 평가
- 현금창출단위 손상검사"
20200330003907,Y,00357360,한세엠케이,제24기(전기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20200330003907,Y,00357360,한세엠케이,제23기(전전기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20210317000840,Y,00357360,한세엠케이,제26기(당기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,"- 재고자산 평가
- 현금창출단위 손상검사"
20210317000840,Y,00357360,한세엠케이,제25기(당기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,코로나19 확산에 따른 재무상태 영향 측정의 어려움 및 재무제표 미반영,"- 재고자산 평가
- 현금창출단위 손상검사"
20210317000840,Y,00357360,한세엠케이,제24기(전기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,,
20220321001199,Y,00357360,한세엠케이,제27기(당기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,- 재고자산 평가
20220321001199,Y,00357360,한세엠케이,제26기(전기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,"- 재고자산 평가
- 현금창출단위 손상검사"
20220321001199,Y,00357360,한세엠케이,제25기(전전기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,코로나19 확산에 따른 재무상태 영향 측정의 어려움 및 재무제표 미반영,"- 재고자산 평가
- 현금창출단위 손상검사"
20230407002948,Y,00357360,한세엠케이,제28기(당기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,,"- 재고자산 평가
- 사업양수 회계처리"
20230407002948,Y,00357360,한세엠케이,제27기(전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,- 재고자산 평가
20230407002948,Y,00357360,한세엠케이,제26기(전전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,"- 재고자산 평가
- 현금창출단위 손상검사"
20240321000107,Y,00357360,한세엠케이,제29기(당기),신한회계법인,적정,-,2023-12-31,2023,auditor_opinion,,- 재고자산 평가
20240321000107,Y,00357360,한세엠케이,제28기(전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,,"- 재고자산 평가
- 사업양수 회계처리"
20240321000107,Y,00357360,한세엠케이,제27기(전전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,COVID-19의 확산이 향후 수익 창출 및 현금흐름에 미칠 수 있는 영향과 관련한 불확실성 및 경영진이 취한 조치와 계획,- 재고자산 평가
20250318000981,Y,00357360,한세엠케이,"제30기
(당기)",신한회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,- 재고자산 평가
20250318000981,Y,00357360,한세엠케이,"제30기
(당기)",신한회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,- 재고자산 평가
20250318000981,Y,00357360,한세엠케이,"제29기
(전기)",신한회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,- 재고자산 평가
20250318000981,Y,00357360,한세엠케이,"제29기
(전기)",신한회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,- 재고자산 평가
20250318000981,Y,00357360,한세엠케이,"제28기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 재고자산 평가
- 사업양수 회계처리"
20250318000981,Y,00357360,한세엠케이,"제28기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 재고자산 평가
- 사업양수 회계처리"
20190401004008,Y,00872984,이마트,제8기(당기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401004008,Y,00872984,이마트,제7기(전기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401004008,Y,00872984,이마트,제6기(전전기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20200330003902,Y,00872984,이마트,제9기(당기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계몰 합병 및 GOOD FOOD HOLDINGS, LLC 취득(사업결합)ㆍ한국채택국제회계기준 제1116호 '리스' 의 도입 최초 적용일 효과"
20200330003902,Y,00872984,이마트,제8기(전기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,"ㆍ영업권 손상평가
ㆍ신세계건설 주식회사에 대한 지배력 획득(사업결합)"
20200330003902,Y,00872984,이마트,제7기(전전기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,해당사항 없음
20210316001234,Y,00872984,이마트,제10기(당기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계아이앤씨 사업결합 (단계적 취득)"
20210316001234,Y,00872984,이마트,제9기(전기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계몰 합병 및 GOOD FOOD HOLDINGS, LLC 취득(사업결합)
ㆍ한국채택국제회계기준 제1116호 '리스' 의 도입 최초 적용일 효과 "
20210316001234,Y,00872984,이마트,제8기(전전기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,"ㆍ영업권 손상평가
ㆍ신세계건설 주식회사에 대한 지배력 획득(사업결합)"
20220816000177,Y,00872984,이마트,제11기(당기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 에스씨케이컴퍼니의 사업결합 (단계적 취득)
ㆍ주식회사 아폴로코리아 유한회사의 사업결합"
20220816000177,Y,00872984,이마트,제10기(전기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계아이앤씨 사업결합 (단계적 취득)"
20220816000177,Y,00872984,이마트,제9기(전전기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계몰 합병 및 GOOD FOOD HOLDINGS, LLC 취득(사업결합)
ㆍ한국채택국제회계기준 제1116호 '리스' 의 도입 최초 적용일 효과 "
20230321000409,Y,00872984,이마트,제12기 (당기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가"
20230321000409,Y,00872984,이마트,제11기(전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 에스씨케이컴퍼니의 사업결합 (단계적 취득)
ㆍ아폴로코리아㈜의 사업결합"
20230321000409,Y,00872984,이마트,제10기(전전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴을 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 신세계아이앤씨 사업결합 (단계적 취득)"
20240320001504,Y,00872984,이마트,제13기 (당기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가
ㆍ에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가"
20240320001504,Y,00872984,이마트,제12기 (전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가"
20240320001504,Y,00872984,이마트,제11기(전전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ주식회사 에스씨케이컴퍼니의 사업결합 (단계적 취득)
ㆍ아폴로코리아㈜의 사업결합"
20250318000688,Y,00872984,이마트,"제14기
(당기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,ㆍ종속기업투자(주식회사 에메랄드에스피브이) 손상평가
20250318000688,Y,00872984,이마트,"제14기
(당기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가
ㆍ에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가"
20250318000688,Y,00872984,이마트,"제13기
(전기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,ㆍ종속기업투자(주식회사 에메랄드에스피브이) 손상평가
20250318000688,Y,00872984,이마트,"제13기
(전기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가
ㆍ에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가"
20250318000688,Y,00872984,이마트,"제12기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,ㆍ종속기업투자(주식회사 에메랄드에스피브이) 손상평가
20250318000688,Y,00872984,이마트,"제12기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"ㆍ주식회사 에스에스지닷컴 사업부를 현금창출단위로 하는 영업권 손상평가
ㆍ아폴로코리아㈜를 현금창출단위로 하는 영업권 손상평가"
20190401002936,Y,00349097,케이티스카이라이프,제18기(당기),안진회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401002936,Y,00349097,케이티스카이라이프,제17기(전기),안진회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190401002936,Y,00349097,케이티스카이라이프,제16기(전전기),안진회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20200330003670,Y,00349097,케이티스카이라이프,제19기(당기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,,계약체결증분원가 및 계약이행원가의 인식
20200330003670,Y,00349097,케이티스카이라이프,제18기(전기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20200330003670,Y,00349097,케이티스카이라이프,제17기(전전기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20210323000841,Y,00349097,케이티스카이라이프,제20기(당기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,,위성방송 및 관련 서비스 매출채권 손실충당금
20210323000841,Y,00349097,케이티스카이라이프,제19기(전기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,,계약체결증분원가 및 계약이행원가의 인식
20210323000841,Y,00349097,케이티스카이라이프,제18기(전전기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,,
20220930000032,Y,00349097,케이티스카이라이프,제21기(당기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,,(1)스카이라이프TV상품 및 관련 서비스 매출채권 손실충당금(2)주식회사에이치씨엔사업결합
20220930000032,Y,00349097,케이티스카이라이프,제20기(전기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,,위성방송 및 관련 서비스 매출채권 손실충당금
20220930000032,Y,00349097,케이티스카이라이프,제19기(전전기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,,계약체결증분원가 및 계약이행원가의 인식
20230323001208,Y,00349097,케이티스카이라이프,-,-,,-,2022-12-31,2022,auditor_opinion,,
20230323001208,Y,00349097,케이티스카이라이프,-,-,,-,2022-12-31,2022,auditor_opinion,,
20230323001208,Y,00349097,케이티스카이라이프,-,-,,-,2022-12-31,2022,auditor_opinion,,
20240320001841,Y,00349097,케이티스카이라이프,제23기(당기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"연결 : 
(주)에이치씨엔 현금창출단위 손상검사
별도 : 
종속기업투자주식 손상검사"
20240320001841,Y,00349097,케이티스카이라이프,제22기(전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"연결 : 유선방송업부문(㈜에이치씨엔) 현금창출단위집단에 배부된 영업권            손상평가
별도 : 종속기업투자(㈜에이치씨엔)에 대한 회수가능액 검토"
20240320001841,Y,00349097,케이티스카이라이프,제21기(전전기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"연결 : (1)스카이라이프TV상품 및 관련 서비스 매출채권 손실충당금         (2)주식회사에이치씨엔 사업결합
별도 : 스카이라이프TV 상품 및 관련 서비스 매출 채권채권 손실충당금"
20250318001057,Y,00349097,케이티스카이라이프,"제24기
(당기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,㈜케이티에이치씨엔 종속기업투자주식 손상검사
20250318001057,Y,00349097,케이티스카이라이프,"제24기
(당기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,㈜케이티에이치씨엔 현금창출단위 자산 손상검사
20250318001057,Y,00349097,케이티스카이라이프,"제23기
(전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,종속기업투자주식 손상검사
20250318001057,Y,00349097,케이티스카이라이프,"제23기
(전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,(주)에이치씨엔 현금창출단위 손상검사
20250318001057,Y,00349097,케이티스카이라이프,"제22기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,종속기업투자(㈜에이치씨엔)에 대한 회수가능액 검토
20250318001057,Y,00349097,케이티스카이라이프,"제22기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,유선방송업부문(㈜에이치씨엔) 현금창출단위집단에 배부된 영업권 손상평가
20190401004295,Y,00159500,한국종합기술,제56기(당기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401004295,Y,00159500,한국종합기술,제55기(전기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190401004295,Y,00159500,한국종합기술,제54기(전전기),삼일회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20200330004102,Y,00159500,한국종합기술,제57기(당기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
-총계약원가 추정의 불확실성
-투입법에 따른 수익인식 기준 회계정책 적정성
-계약변경에 따른 회계처리의 적정성
-발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
-계약자산이 유의적인 주요 프로젝트
-계약자산에 대한 손실충당금 설정"
20200330004102,Y,00159500,한국종합기술,제56기(전기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,"- 수주산업 핵심감사항목
1. 투입법에 따른 수익인식
2. 총계약원가 추정의 불확실성
3. 공사진행률 산정
4. 계약자산 금액 회수가능성
5. 공사변경에 대한 회계처리"
20200330004102,Y,00159500,한국종합기술,제55기(전전기),삼일회계법인,적정,-,2019-12-31,2019,auditor_opinion,"- 수주산업 핵심감사항목 강조사항
1. 투입법에 따른 수익인식
2. 총계약원가 추정의 불확실성
3. 공사진행률 산정
4. 미청구공사금액 회수가능성
5. 공사변경에 대한 회계처리",해당사항 없음
20210318000947,Y,00159500,한국종합기술,제58기(당기),태성회계법인,적정,-,2020-12-31,2020,auditor_opinion,"회계정책의 변경사항을 반영하여 재작성
주1)참조","1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산에 대한 손실충당금 설정"
20210318000947,Y,00159500,한국종합기술,제57기(전기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산에 대한 손실충당금 설정"
20210318000947,Y,00159500,한국종합기술,제56기(전전기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,"- 수주산업 핵심감사항목
  1. 투입법에 따른 수익인식
  2. 총계약원가 추정의 불확실성
  3. 공사진행률 산정
  4. 계약자산 금액 회수가능성
  5. 공사변경에 대한 회계처리"
20220317001068,Y,00159500,한국종합기술,제59기(당기),대현회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20220317001068,Y,00159500,한국종합기술,제58기(전기),태성회계법인,적정,-,2021-12-31,2021,auditor_opinion,"회계정책의 변경사항을 반영하여 재작성
주1)참조","1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산에 대한 손실충당금 설정"
20220317001068,Y,00159500,한국종합기술,제57기(전전기),삼일회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산에 대한 손실충당금 설정"
20230316001234,Y,00159500,한국종합기술,제60기(당기),대현회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20230316001234,Y,00159500,한국종합기술,제59기(전기),대현회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20230316001234,Y,00159500,한국종합기술,제58기(전전기),태성회계법인,적정,-,2022-12-31,2022,auditor_opinion,"회계정책의 변경사항을 반영하여 재작성
주1)참조","1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -발생원가를 고려한 진행률 산정 및 매출액 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산에 대한 손실충당금 설정"
20240320001071,Y,00159500,한국종합기술,제61기(당기),대현회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20240320001071,Y,00159500,한국종합기술,제60기(전기),대현회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20240320001071,Y,00159500,한국종합기술,제59기(전전기),대현회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20250318001001,Y,00159500,한국종합기술,"제62기
(당기)",삼도회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -회사의 수익인식 회계정책 이해 및 적정성 검토
  -당기 중 진행된 계약에 대하여 계약서를 통한 실재성, 계약금액 등 검토
  -당기 중 유의적인 계약변경이 존재하는 계약에 대하여 변동 사유 및 계약사실 검토  -당기 중 발생한 계약원가의 발생사실, 기간귀속 적정성 검토
  -재계산을 통한 투입법 계산의 정확성 검토
  -공사예정원가에 대한 추정의 불확실성 검토"
20250318001001,Y,00159500,한국종합기술,"제62기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250318001001,Y,00159500,한국종합기술,"제61기
(전기)",대현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20250318001001,Y,00159500,한국종합기술,"제61기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250318001001,Y,00159500,한국종합기술,"제60기
(전전기)",대현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"1. 투입법에 따른 수익인식
  -총계약원가 추정의 불확실성
  -투입법에 따른 수익인식 기준 회계정책 적정성
  -계약변경에 따른 회계처리의 적정성
  -진행률 산정 및 수익인식 계산의 정확성
2. 계약자산의 회수가능성
  -계약자산이 유의적인 주요 프로젝트
  -계약자산 회수가능성에 대한 경영진의 추정
  -계약자산의 손상검토 등에 대한 회사의 내부통제의 이해 및 적정성
  -주요 발주처의 재무적 건전성에 대한 손상징후 확인"
20250318001001,Y,00159500,한국종합기술,"제60기
(전전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20190329001031,Y,00113997,롯데에너지머티리얼즈,32기 (당기),대주회계법인,공정(적정),해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190329001031,Y,00113997,롯데에너지머티리얼즈,31기 (당기),대주회계법인,공정(적정),해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190329001031,Y,00113997,롯데에너지머티리얼즈,30기 (전기),삼일회계법인,공정(적정),해당사항 없음,2018-12-31,2018,auditor_opinion,,
20210322000707,Y,00113997,롯데에너지머티리얼즈,제33기(당기),대주회계법인,공정(적정),-,2019-12-31,2019,auditor_opinion,,
20210322000707,Y,00113997,롯데에너지머티리얼즈,제32기(전기),대주회계법인,공정(적정),-,2019-12-31,2019,auditor_opinion,,
20210322000707,Y,00113997,롯데에너지머티리얼즈,제31기(전전기),대주회계법인,공정(적정),-,2019-12-31,2019,auditor_opinion,,
20210323001108,Y,00113997,롯데에너지머티리얼즈,제34기(당기),삼일회계법인,적정,-,2020-12-31,2020,auditor_opinion,COVID-19 영향,               별도재무제표(1) 수출매출의 수익인식 기간귀속연결재무제표(1) 수출매출의 수익인식 기간귀속(2) 투입법에 따른 수익인식
20210323001108,Y,00113997,롯데에너지머티리얼즈,제33기(전기),대주회계법인,적정,-,2020-12-31,2020,auditor_opinion,,별도재무제표(1) 수출매출의 적정성 검토연결재무제표(1) 수출매출의 적정성 검토 (2) 수출매출의 적정성 검토 
20210323001108,Y,00113997,롯데에너지머티리얼즈,제32기(전전기),대주회계법인,공정(적정),-,2020-12-31,2020,auditor_opinion,,
