stock_code,corp_code,corp_name,market,sector,listing_date,year,CorrectionCount,FirstCorrectionDate,LastCorrectionDate,CorrectionDummy
000910,01945339,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1996-07-03,2021,0,,,0
000910,01945339,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1996-07-03,2022,0,,,0
000910,01945339,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1996-07-03,2023,0,,,0
000910,01945339,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",1996-07-03,2024,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2018,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2019,2,20190401,20190418,1
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2020,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2021,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2022,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2023,0,,,0
020120,00140131,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",1996-07-03,2024,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2018,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2019,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2020,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2021,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2022,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2023,0,,,0
027970,00133706,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",1996-07-03,2024,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2018,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2019,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2020,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2021,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2022,1,20220816,20220816,1
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2023,0,,,0
020000,00188089,한섬,KOSPI,봉제의복 제조업,1996-07-03,2024,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2018,1,20180814,20180814,1
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2019,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2020,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2021,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2022,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2023,0,,,0
017800,00164724,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03,2024,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2018,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2019,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2020,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2021,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2022,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2023,0,,,0
016580,00166573,환인제약,KOSPI,의약품 제조업,1996-07-03,2024,0,,,0
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2018,0,,,0
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2019,1,20190401,20190401,1
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2020,0,,,0
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2021,1,20211025,20211025,1
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2022,0,,,0
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2023,0,,,0
013580,00102432,계룡건설산업,KOSPI,토목 건설업,1996-01-30,2024,0,,,0
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2018,0,,,0
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2019,0,,,0
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2020,0,,,0
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2021,1,20210316,20210316,1
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2022,0,,,0
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2023,1,20230309,20230309,1
021050,00131197,서원,KOSPI,금속 주조업,1996-01-30,2024,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2018,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2019,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2020,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2021,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2022,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2023,0,,,0
012750,00158501,에스원,KOSPI,"경비, 경호 및 탐정업",1996-01-30,2024,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2018,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2019,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2020,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2021,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2022,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2023,0,,,0
015890,00153339,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30,2024,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2018,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2019,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2020,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2021,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2022,0,,,0
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2023,4,20230217,20230905,1
016590,00135777,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",1995-12-21,2024,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2018,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2019,1,20190613,20190613,1
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2020,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2021,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2022,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2023,0,,,0
011690,00144720,와이투솔루션,KOSPI,반도체 제조업,1995-12-21,2024,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2018,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2019,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2020,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2021,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2022,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2023,0,,,0
025860,00107987,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",1995-11-10,2024,0,,,0
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2018,0,,,0
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2019,0,,,0
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2020,1,20200116,20200116,1
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2021,1,20210706,20210706,1
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2022,0,,,0
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2023,0,,,0
018500,00118008,동원금속,KOSPI,자동차 신품 부품 제조업,1995-11-10,2024,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2018,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2019,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2020,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2021,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2022,1,20220218,20220218,1
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2023,0,,,0
011300,00132868,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10,2024,0,,,0
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2018,4,20180907,20180907,1
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2019,0,,,0
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2020,0,,,0
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2021,0,,,0
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2022,0,,,0
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2023,1,20230714,20230714,1
011200,00164645,HMM,KOSPI,해상 운송업,1995-10-05,2024,1,20240328,20240328,1
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2018,0,,,0
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2019,0,,,0
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2020,0,,,0
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2021,1,20210331,20210331,1
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2022,1,20220330,20220330,1
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2023,0,,,0
012610,00102113,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05,2024,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2018,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2019,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2020,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2021,1,20210616,20210616,1
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2022,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2023,0,,,0
017810,00155355,풀무원,KOSPI,기타 식품 제조업,1995-10-05,2024,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2018,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2019,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2020,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2021,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2022,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2023,0,,,0
017390,00130684,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18,2024,1,20240319,20240319,1
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2018,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2019,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2020,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2021,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2022,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2023,0,,,0
025820,00145464,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18,2024,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2018,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2019,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2020,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2021,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2022,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2023,0,,,0
011090,00139764,에넥스,KOSPI,가구 제조업,1995-07-08,2024,1,20240321,20240321,1
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2018,0,,,0
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2019,0,,,0
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2020,1,20201113,20201113,1
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2021,0,,,0
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2022,0,,,0
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2023,0,,,0
007460,00152385,에이프로젠,KOSPI,의약품 제조업,1995-07-08,2024,0,,,0
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2018,1,20180814,20180814,1
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2019,2,20190814,20191031,1
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2020,0,,,0
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2021,0,,,0
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2022,2,20220331,20220816,1
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2023,0,,,0
025620,00136776,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08,2024,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2018,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2019,1,20190711,20190711,1
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2020,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2021,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2022,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2023,0,,,0
017960,00159795,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",1995-07-08,2024,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2018,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2019,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2020,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2021,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2022,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2023,0,,,0
025000,00191472,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27,2024,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2018,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2019,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2020,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2021,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2022,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2023,0,,,0
007980,00154329,TP,KOSPI,봉제의복 제조업,1994-12-27,2024,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2018,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2019,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2020,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2021,2,20210811,20210820,1
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2022,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2023,0,,,0
010580,00147860,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27,2024,0,,,0
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2018,1,20180611,20180611,1
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2019,1,20190618,20190618,1
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2020,0,,,0
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2021,1,20210312,20210312,1
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2022,0,,,0
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2023,0,,,0
008420,00121570,문배철강,KOSPI,1차 철강 제조업,1994-11-05,2024,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2018,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2019,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2020,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2021,1,20210422,20210422,1
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2022,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2023,0,,,0
014790,00161116,HL D&I,KOSPI,토목 건설업,1994-08-12,2024,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2018,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2019,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2020,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2021,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2022,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2023,0,,,0
007310,00141529,오뚜기,KOSPI,기타 식품 제조업,1994-08-12,2024,0,,,0
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2018,2,20180330,20180330,1
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2019,0,,,0
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2020,0,,,0
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2021,2,20210330,20210506,1
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2022,0,,,0
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2023,0,,,0
008500,00146542,일정실업,KOSPI,편조원단 제조업,1994-08-12,2024,2,20240321,20240321,1
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2018,0,,,0
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2019,1,20190401,20190401,1
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2020,0,,,0
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2021,0,,,0
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2022,0,,,0
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2023,0,,,0
010120,00105855,엘에스일렉트릭,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",1994-07-11,2024,1,20240326,20240326,1
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2018,1,20180615,20180615,1
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2019,0,,,0
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2020,1,20200814,20200814,1
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2021,1,20210323,20210323,1
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2022,1,20220422,20220422,1
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2023,0,,,0
009190,00111111,대양금속,KOSPI,1차 철강 제조업,1994-04-29,2024,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2018,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2019,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2020,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2021,1,20210326,20210326,1
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2022,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2023,0,,,0
000760,00145686,이화산업,KOSPI,기타 전문 도매업,1994-04-29,2024,4,20240314,20240315,1
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2018,0,,,0
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2019,0,,,0
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2020,0,,,0
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2021,0,,,0
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2022,2,20220324,20220510,1
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2023,0,,,0
014820,00132637,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29,2024,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2018,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2019,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2020,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2021,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2022,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2023,0,,,0
010140,00126478,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28,2024,1,20240315,20240315,1
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2018,0,,,0
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2019,0,,,0
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2020,5,20200724,20200724,1
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2021,0,,,0
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2022,0,,,0
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2023,0,,,0
009680,00151128,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14,2024,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2018,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2019,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2020,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2021,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2022,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2023,0,,,0
010690,00166315,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14,2024,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2018,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2019,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2020,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2021,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2022,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2023,0,,,0
000390,00129387,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10,2024,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2018,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2019,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2020,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2021,2,20210319,20210419,1
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2022,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2023,0,,,0
009450,00101488,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31,2024,1,20240319,20240319,1
012030,00163345,DB,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1993-01-06,2018,0,,,0
012030,00163345,DB,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1993-01-06,2019,0,,,0
