rcept_no,corp_cls,corp_code,corp_name,bsns_year,adtor,adt_opinion,adt_reprt_spcmnt_matter,stlm_dt,query_year,endpoint_label,emphs_matter,core_adt_matter
20230310000806,Y,00155212,포스코DX,제33기(전기),삼정회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,"- 미청구공사금액 회수가능성
- 공사손실충당금 설정 검토
- 법인세 및 이연법인세 적정성 검토"
20230310000806,Y,00155212,포스코DX,제32기(전전기),삼정회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,- 총계약원가 추정의 불확실성- 공사변경에 따른 회계처리의 적절성 관련
20240618000197,Y,00155212,포스코DX,제35기(당기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"- 프로젝트 자료 및 데이터 간 정합성 검토
- 매출채권 회수가능성 검토"
20240618000197,Y,00155212,포스코DX,제34기(전기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"- 총계약원가 추정의 불확실성
- 공사변경으로 인한 회계처리의 적정성"
20240618000197,Y,00155212,포스코DX,제33기(전전기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,"- 미청구공사금액 회수가능성
- 공사손실충당금 설정 검토
- 법인세 및 이연법인세 적정성 검토"
20250314001261,Y,00155212,포스코DX,"제36기
(2024년)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 총계약원가 추정의 불확실성
- 자산 손상 인식 검토"
20250314001261,Y,00155212,포스코DX,"제36기
(2024년)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 총계약원가 추정의 불확실성
- 자산 손상 인식 검토"
20250314001261,Y,00155212,포스코DX,"제35기
(2023년)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 매출채권 회수가능성 검토
- 프로젝트 자료 및 데이터 간 정합성 검토"
20250314001261,Y,00155212,포스코DX,"제35기
(2023년)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 매출채권 회수가능성 검토
- 프로젝트 자료 및 데이터 간 정합성 검토"
20250314001261,Y,00155212,포스코DX,"제34기
(2022년)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 총계약원가 추정의 불확실성
- 공사변경으로 인한 회계처리의 적정성"
20250314001261,Y,00155212,포스코DX,"제34기
(2022년)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"- 총계약원가 추정의 불확실성
- 공사변경으로 인한 회계처리의 적정성"
20240320000618,Y,00108612,DS단석,제40기(당기),회계법인리안,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,수익인식에 대한 적정성
20240320000618,Y,00108612,DS단석,제39기(전기),회계법인리안,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,해당사항 없음
20240320000618,Y,00108612,DS단석,제38기(전전기),대현회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,해당사항 없음
20250321001800,Y,00108612,DS단석,"제41기
(당기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,수익인식에 대한 적정성
20250321001800,Y,00108612,DS단석,"제41기
(당기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,수익인식에 대한 적정성
20250321001800,Y,00108612,DS단석,"제40기
(전기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,수익인식에 대한 적정성
20250321001800,Y,00108612,DS단석,"제40기
(전기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,수익인식에 대한 적정성
20250321001800,Y,00108612,DS단석,"제39기
(전전기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20250321001800,Y,00108612,DS단석,"제39기
(전전기)",회계법인리안,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20240321000011,Y,00367710,동인기연,제32기(당기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,
20240321000011,Y,00367710,동인기연,제31기(전기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,
20240321000011,Y,00367710,동인기연,제30기(전전기),이정회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,
20250320001366,Y,00367710,동인기연,"제 33기
(당기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"제품매출의
발생사실"
20250320001366,Y,00367710,동인기연,"제 33기
(당기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"제품매출의
발생사실"
20250320001366,Y,00367710,동인기연,"제 32기
(전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"제품매출의

발생사실"
20250320001366,Y,00367710,동인기연,"제 32기
(전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"제품매출의

발생사실"
20250320001366,Y,00367710,동인기연,"제 31기
(전전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20250320001366,Y,00367710,동인기연,"제 31기
(전전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20230321001386,Y,01311408,에코프로머티,제6기(당기),대주회계법인,적정,-,2022-12-31,2022,auditor_opinion,우리의 의견으로는 별첨된 회사의 재무제표는 회사의 2022년 12월 31일 현재의 재무상태와 동일로 종료되는 보고기간의 재무성과 및 현금흐름을 한국채택국제회계기준에 따라 중요성의 관점에서 공정하게 표시하고 있습니다.,해당사항 없음
20230321001386,Y,01311408,에코프로머티,제5기(전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,"경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성",해당사항 없음
20230321001386,Y,01311408,에코프로머티,제4기(전전기),삼일회계법인,적정,-,2022-12-31,2022,auditor_opinion,"경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성",해당사항 없음
20240417000528,Y,01311408,에코프로머티,제7기(당기),대주회계법인,적정,-,2023-12-31,2023,auditor_opinion,,"당기말 현재 회사의 유형자산은
 430,746백만원으로 재무제표에 유의적인 금액입니다. 회사는 기업회계기준서 제1016호 '유형자산'에 따라 경영진이 의도하는 방식으로 자산을 가동하는 데 필요한 장소와 상태에 이른 때부터 감가상각을 시작합니다. 우리는 유형자산 감가상각 개시시점에 대한 회계처리에는 경영진의 사용가능시점에 대한 판단이 포함되며, 재무제표에 미치는 영향이 유의적이므로, 우리는 유형자산 감가상각 개시시점의 적절성을 핵심감사사항으로 선정하였습니다."
20240417000528,Y,01311408,에코프로머티,제6기(전기),대주회계법인,적정,-,2023-12-31,2023,auditor_opinion,,해당사항 없음
20240417000528,Y,01311408,에코프로머티,제5기(전전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성,해당사항 없음
20250402002504,Y,01311408,에코프로머티,"제8기
(당기)",대주회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,"당기말 현재 회사의 유형자산은 767,921백만원으로 재무제표에 유의적인 금액입니다. 회사는 기업회계기준서 제1016호 '유형자산'에 따라 경영진이 의도하는 방식으로 자산을 가동하는 데 필요한 장소와 상태에 이른 때부터 감가상각을 시작합니다. 우리는 유형자산 감가상각 개시시점에 대한 회계처리에는 경영진의 사용가능시점에 대한 판단이 포함되며, 재무제표에 미치는 영향이 유의적이므로, 우리는 유형자산 감가상각 개시시점의 적절성을 핵심감사사항으로 선정하였습니다"
20250402002504,Y,01311408,에코프로머티,"제8기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250402002504,Y,01311408,에코프로머티,"제7기
(전기)",대주회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,"당기말 현재 회사의 유형자산은 430,746백만원으로 재무제표에 유의적인 금액입니다. 회사는 기업회계기준서 제1016호 '유형자산'에 따라 경영진이 의도하는 방식으로 자산을 가동하는 데 필요한 장소와 상태에 이른 때부터 감가상각을 시작합니다. 우리는 유형자산 감가상각 개시시점에 대한 회계처리에는 경영진의 사용가능시점에 대한 판단이 포함되며, 재무제표에 미치는 영향이 유의적이므로, 우리는 유형자산 감가상각 개시시점의 적절성을 핵심감사사항으로 선정하였습니다."
20250402002504,Y,01311408,에코프로머티,"제7기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250402002504,Y,01311408,에코프로머티,"제6기
(전전기)",대주회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,,해당사항 없음
20250402002504,Y,01311408,에코프로머티,"제6기
(전전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20240320001860,Y,01105153,두산로보틱스,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240320001860,Y,01105153,두산로보틱스,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240320001860,Y,01105153,두산로보틱스,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250321001817,Y,01105153,두산로보틱스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20240321001878,Y,01784394,STX그린로지스,제1기(당기),삼정KPMG,적정,-,2023-12-31,2023,auditor_opinion,인적분할,리스자산/부채 회계처리의 정확성
20240321001878,Y,01784394,STX그린로지스,제0기(전기),-,,-,2023-12-31,2023,auditor_opinion,,
20240321001878,Y,01784394,STX그린로지스,제0기(전전기),-,,-,2023-12-31,2023,auditor_opinion,,
20250320001570,Y,01784394,STX그린로지스,"제2기
(당기)",삼정KPMG,적정의견,-,2024-12-31,2024,auditor_opinion,,- 매출의 발생사실
20250320001570,Y,01784394,STX그린로지스,"제2기
(당기)",삼정KPMG,적정의견,-,2024-12-31,2024,auditor_opinion,,"- STX썬에이스해운 지분 취득거래 인수가격배분의 적정성
- 매출의 발생사실"
20250320001570,Y,01784394,STX그린로지스,"제1기
(전기)",삼정KPMG,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할,- 리스자산/부채 회계처리의 정확성
20250320001570,Y,01784394,STX그린로지스,"제1기
(전기)",삼정KPMG,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할,- 리스자산/부채 회계처리의 정확성
20250320001570,Y,01784394,STX그린로지스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250320001570,Y,01784394,STX그린로지스,-,-,,-,2024-12-31,2024,auditor_opinion,,
20240321001898,Y,00220613,넥스틸,제34기(당기),동현회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,해당사항 없음
20240321001898,Y,00220613,넥스틸,제33기(전기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,해당사항 없음
20240321001898,Y,00220613,넥스틸,제32기(전전기),회계법인 세진,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,해당사항 없음
20250331002907,Y,00220613,넥스틸,"제35기
(당기)",성현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,매출액의 기간귀속
20250331002907,Y,00220613,넥스틸,"제35기
(당기)",성현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,매출액의 기간귀속
20250331002907,Y,00220613,넥스틸,"제34기
(전기)",동현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,국외매출과 관련된 수익인식
20250331002907,Y,00220613,넥스틸,"제34기
(전기)",동현회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,국외매출과 관련된 수익인식
20250331002907,Y,00220613,넥스틸,"제33기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20250331002907,Y,00220613,넥스틸,"제33기
(전전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,해당사항 없음
20190329002018,Y,00158325,NICE평가정보,제35기(당기),삼정회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190329002018,Y,00158325,NICE평가정보,제34기(전기),삼정회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20190329002018,Y,00158325,NICE평가정보,제33기(전전기),안진회계법인,적정,-,2018-12-31,2018,auditor_opinion,,
20200330001709,Y,00158325,NICE평가정보,제36기(당기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,"- 솔루션 구축 및 개발 용역에 대한 수익 인식
- 종속기업, 관계기업및공동기업투자주식 손상평가"
20200330001709,Y,00158325,NICE평가정보,제35기(전기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20200330001709,Y,00158325,NICE평가정보,제34기(전전기),삼정회계법인,적정,-,2019-12-31,2019,auditor_opinion,,
20210317000949,Y,00158325,NICE평가정보,제37기(당기),삼정회계법인,적정,-,2020-12-31,2020,auditor_opinion,,- 솔루션 구축 및 개발 용역에 대한 수익 인식
20210317000949,Y,00158325,NICE평가정보,제36기(전기),삼정회계법인,적정,-,2020-12-31,2020,auditor_opinion,,"- 솔루션 구축 및 개발 용역에 대한 수익 인식
- 종속기업, 관계기업및공동기업투자주식 손상평가"
20210317000949,Y,00158325,NICE평가정보,제35기(전전기),삼정회계법인,적정,-,2020-12-31,2020,auditor_opinion,,
20220318000520,Y,00158325,NICE평가정보,제38기(당기),삼정회계법인,적정,-,2021-12-31,2021,auditor_opinion,,- 종속기업 현금흐름창출단위 손상평가
20220318000520,Y,00158325,NICE평가정보,제37기(전기),삼정회계법인,적정,-,2021-12-31,2021,auditor_opinion,,- 솔루션 구축 및 개발 용역에 대한 수익 인식
20220318000520,Y,00158325,NICE평가정보,제36기(전전기),삼정회계법인,적정,-,2021-12-31,2021,auditor_opinion,,"- 솔루션 구축 및 개발 용역에 대한 수익 인식
- 종속기업, 관계기업및공동기업투자주식 손상평가"
20230317000824,Y,00158325,NICE평가정보,제39기(당기),한영회계법인,적정,-,2022-12-31,2022,auditor_opinion,,- 유의적인 종속기업투자주식 손상평가
20230317000824,Y,00158325,NICE평가정보,제38기(전기),삼정회계법인,적정,-,2022-12-31,2022,auditor_opinion,,- 종속기업 현금흐름창출단위 손상평가
20230317000824,Y,00158325,NICE평가정보,제37기(전전기),삼정회계법인,적정,-,2022-12-31,2022,auditor_opinion,,- 솔루션 구축 및 개발 용역에 대한 수익 인식
20240319000797,Y,00158325,NICE평가정보,제40기(당기),한영회계법인,적정,-,2023-12-31,2023,auditor_opinion,,솔루션 구축 및 개발 용역에 대한 수익 인식
20240319000797,Y,00158325,NICE평가정보,제39기(전기),한영회계법인,적정,-,2023-12-31,2023,auditor_opinion,,유의적인 종속기업투자주식 손상평가
20240319000797,Y,00158325,NICE평가정보,제38기(전전기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,,종속기업 현금흐름창출단위 손상평가
20250314001653,Y,00158325,NICE평가정보,"제41기
(당기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,솔루션 구축 및 개발 용역에 대한 수익 인식
20250314001653,Y,00158325,NICE평가정보,"제41기
(당기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,솔루션 구축 및 개발 용역에 대한 수익 인식
20250314001653,Y,00158325,NICE평가정보,"제40기
(전기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,솔루션 구축 및 개발 용역에 대한 수익 인식
20250314001653,Y,00158325,NICE평가정보,"제40기
(전기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,솔루션 구축 및 개발 용역에 대한 수익 인식
20250314001653,Y,00158325,NICE평가정보,"제39기
(전전기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,유의적인 종속기업투자주식 손상평가
20250314001653,Y,00158325,NICE평가정보,"제39기
(전전기)",한영회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,유의적인 종속기업투자주식 손상평가
20240315000658,Y,01770203,조선내화,제 1기(당기),삼일회계법인,적정,-,2023-12-31,2023,auditor_opinion,(*1),"- 
인적분할로 이전된 자산과 부채의 적정성"
20240315000658,Y,01770203,조선내화,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240315000658,Y,01770203,조선내화,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250311000815,Y,01770203,조선내화,"제2기
(당기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,(*1),- 인적분할로 이전된 자산과 부채의 적정성
20250311000815,Y,01770203,조선내화,"제2기
(당기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,(*1),- 인적분할로 이전된 자산과 부채의 적정성
20250311000815,Y,01770203,조선내화,"제1기
(전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,(*2),- 인적분할로 이전된 자산과 부채의 적정성
20250311000815,Y,01770203,조선내화,"제1기
(전기)",삼일회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,(*2),- 인적분할로 이전된 자산과 부채의 적정성
20250311000815,Y,01770203,조선내화,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250311000815,Y,01770203,조선내화,-,-,,-,2024-12-31,2024,auditor_opinion,,
20190620000077,Y,00447609,비에이치,제20기(당기),안진회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190620000077,Y,00447609,비에이치,제19기(전기),안진회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190620000077,Y,00447609,비에이치,제18기(전전기),안진회계법인,적정,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20200330000561,Y,00447609,비에이치,제21기(당기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,
20200330000561,Y,00447609,비에이치,제20기(전기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,
20200330000561,Y,00447609,비에이치,제19기(전전기),안진회계법인,적정,-,2019-12-31,2019,auditor_opinion,해당사항 없음,
20210331002350,Y,00447609,비에이치,제22기(당기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,해당사항 없음
20210331002350,Y,00447609,비에이치,제21기(전기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,해당사항 없음
20210331002350,Y,00447609,비에이치,제20기(전전기),안진회계법인,적정,-,2020-12-31,2020,auditor_opinion,해당사항 없음,해당사항 없음
20220317000686,Y,00447609,비에이치,제23기(당기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,주1)
20220317000686,Y,00447609,비에이치,제22기(전기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,주2)
20220317000686,Y,00447609,비에이치,제21기(전전기),안진회계법인,적정,-,2021-12-31,2021,auditor_opinion,해당사항 없음,주3)
20230323000767,Y,00447609,비에이치,제24기(당기),안진회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,매출채권의 평가
20230323000767,Y,00447609,비에이치,제23기(전기),안진회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,매출채권의 평가
20230323000767,Y,00447609,비에이치,제22기(전전기),안진회계법인,적정,-,2022-12-31,2022,auditor_opinion,해당사항 없음,매출채권의 평가
20240321001824,Y,00447609,비에이치,제25기(당기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,"사업결합에 의한 영업권의 
확정 소급조정","영업권을 포함한 현금창출단위 손상평가
종속기업투자주식에 대한 손상 평가"
20240321001824,Y,00447609,비에이치,제24기(전기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,매출채권의 평가
20240321001824,Y,00447609,비에이치,제23기(전전기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,해당사항 없음,매출채권의 평가
20250326000026,Y,00447609,비에이치,제26기(당기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"종속기업투자주식에 
대한 손상 평가"
20250326000026,Y,00447609,비에이치,제26기(당기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"영업권을 포함한 
현금창출단위 손상평가"
20250326000026,Y,00447609,비에이치,제25기(전기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,"종속기업투자주식에 
대한 손상 평가"
20250326000026,Y,00447609,비에이치,제25기(전기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,"사업결합에 의한 영업권의 
확정 소급조정","영업권을 포함한 
현금창출단위 손상평가"
20250326000026,Y,00447609,비에이치,제24기(전전기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,매출채권의 평가
20250326000026,Y,00447609,비에이치,제24기(전전기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,매출채권의 평가
20240313000637,Y,01765256,동국씨엠,"제1기
(당기)",안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,인적분할을 통한 회사의 설립,현금창출단위 손상검사
20240313000637,Y,01765256,동국씨엠,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240313000637,Y,01765256,동국씨엠,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250317000943,Y,01765256,동국씨엠,"제2기
(당기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,수출 매출의 기간귀속
20250317000943,Y,01765256,동국씨엠,"제2기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250317000943,Y,01765256,동국씨엠,"제1기
(전기)",안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할을 통한 회사의 설립,현금창출단위 손상검사
20250317000943,Y,01765256,동국씨엠,"제1기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250317000943,Y,01765256,동국씨엠,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250317000943,Y,01765256,동국씨엠,-,-,,-,2024-12-31,2024,auditor_opinion,,
20240312000543,Y,01765265,동국제강,제1기(당기),안진회계법인,적정,-,2023-12-31,2023,auditor_opinion,인적분할을 통한 회사의 설립,현금창출단위 손상검사
20240312000543,Y,01765265,동국제강,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240312000543,Y,01765265,동국제강,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250317000722,Y,01765265,동국제강,제2기(당기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,해당사항 없음,제품/상품 내수 매출 발생 사실의 적절성
20250317000722,Y,01765265,동국제강,제2기(당기),-,,-,2024-12-31,2024,auditor_opinion,,
20250317000722,Y,01765265,동국제강,제1기(전기),안진회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할을 통한 회사의 설립,현금창출단위 손상검사
20250317000722,Y,01765265,동국제강,제1기(전기),-,,-,2024-12-31,2024,auditor_opinion,,
20250317000722,Y,01765265,동국제강,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250317000722,Y,01765265,동국제강,-,-,,-,2024-12-31,2024,auditor_opinion,,
20240411004116,Y,01762569,이수스페셜티케미컬,제1기(당기),삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,인적분할을 통한 설립,매출의 수익인식 기간귀속
20240411004116,Y,01762569,이수스페셜티케미컬,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240411004116,Y,01762569,이수스페셜티케미컬,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250320001543,Y,01762569,이수스페셜티케미컬,"제2기
(당기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,분할합병(주1),수출 매출의 수익인식 기간귀속
20250320001543,Y,01762569,이수스페셜티케미컬,"제2기
(당기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250320001543,Y,01762569,이수스페셜티케미컬,"제1기
(전기)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할을 통한 설립(주2),매출의 수익인식 기간귀속
20250320001543,Y,01762569,이수스페셜티케미컬,"제1기
(전기)",-,,-,2024-12-31,2024,auditor_opinion,,
20250320001543,Y,01762569,이수스페셜티케미컬,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250320001543,Y,01762569,이수스페셜티케미컬,-,-,,-,2024-12-31,2024,auditor_opinion,,
20240314000710,Y,01760738,OCI,"제1기 (당기) 
(주1)",삼정회계법인,적정,-,2023-12-31,2023,auditor_opinion,인적분할설립,해외매출 기간귀속의 적정성
20240314000710,Y,01760738,OCI,-,-,,-,2023-12-31,2023,auditor_opinion,,
20240314000710,Y,01760738,OCI,-,-,,-,2023-12-31,2023,auditor_opinion,,
20250314001304,Y,01760738,OCI,"제2기(당기)

(주2)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,"인적분할설립
별도재무제표 최초작성",해외매출 기간귀속의 적정성
20250314001304,Y,01760738,OCI,"제2기(당기)

(주2)",삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할설립,해외매출 기간귀속의 적정성
20250314001304,Y,01760738,OCI,제1기(전기)(주1),삼정회계법인,적정의견,-,2024-12-31,2024,auditor_opinion,인적분할설립,해외매출 기간귀속의 적정성
20250314001304,Y,01760738,OCI,제1기(전기)(주1),-,,-,2024-12-31,2024,auditor_opinion,,
20250314001304,Y,01760738,OCI,-,-,,-,2024-12-31,2024,auditor_opinion,,
20250314001304,Y,01760738,OCI,-,-,,-,2024-12-31,2024,auditor_opinion,,
20190329001733,Y,00480367,SK오션플랜트,제23기(당기),선일회계법인,적정의견,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190329001733,Y,00480367,SK오션플랜트,제22기(전기),이촌회계법인,적정의견,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20190329001733,Y,00480367,SK오션플랜트,제21기(전전기),이촌회계법인,적정의견,해당사항 없음,2018-12-31,2018,auditor_opinion,,
20200330003171,Y,00480367,SK오션플랜트,제24기(당기),선일회계법인,적정,-,2019-12-31,2019,auditor_opinion,"- 유동부채가 유동자산보다 162,272백만원 많음",- 투입법에 따른 수익인식
20200330003171,Y,00480367,SK오션플랜트,제23기(전기),선일회계법인,적정,-,2019-12-31,2019,auditor_opinion,"- 유동부채가 유동자산보다 102,756백만원 많음","- 투입법에 따른 수익인식
- 예정원가에 대한 추정의 불확실성
- 산정된 진행률의 적정성
- 계약자산 회수가능성에 대한 평가
- 공사변경에 대한 회계처리의 적절성"
20200330003171,Y,00480367,SK오션플랜트,제22기(전전기),이촌회계법인,적정,-,2019-12-31,2019,auditor_opinion,"- 투입법에 따른 수익인식
- 추정총계약원가에 대한 추정의 불확실성
- 산정된 공사진행률의 적정성
- 미청구공사 회수가능성에 대한 평가
- 공사변경에 대한 회계처리
- 유동부채가 유동자산보다 97,556백만원 많음",- 해당사항없음
20210318000211,Y,00480367,SK오션플랜트,제25기(당기),선일회계법인,적정,-,2020-12-31,2020,auditor_opinion,,- 투입법에 따른 수익인식
20210318000211,Y,00480367,SK오션플랜트,제24기(전기),선일회계법인,적정,-,2020-12-31,2020,auditor_opinion,"- 유동부채가 유동자산보다 162,272백만원 많음",- 투입법에 따른 수익인식
