stock_code,corp_code,corp_name,market,sector,listing_date,year,CorrectionCount,FirstCorrectionDate,LastCorrectionDate,CorrectionDummy
259960,00760971,크래프톤,KOSPI,소프트웨어 개발 및 공급업,2021-08-10,2024,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2018,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2019,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2020,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2021,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2022,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2023,0,,,0
178920,00767460,PI첨단소재,KOSPI,플라스틱제품 제조업,2021-08-09,2024,0,,,0
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2018,0,,,0
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2019,0,,,0
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2020,0,,,0
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2021,1,20210514,20210514,1
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2022,0,,,0
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2023,1,20230515,20230515,1
137310,00854997,에스디바이오센서,KOSPI,의료용 기기 제조업,2021-07-16,2024,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2018,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2019,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2020,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2021,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2022,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2023,0,,,0
097520,00564562,엠씨넥스,KOSPI,영상 및 음향기기 제조업,2021-07-06,2024,0,,,0
