corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,query_year,year,CorrectionDummy_filing
00123781,부국철강,026940,Y,사업보고서 (2023.12),20240321000615,부국철강,20240321,,2024,2024,0
00687711,한국철강,104700,Y,사업보고서 (2017.12),20180402003924,한국철강,20180402,,2018,2018,0
00687711,한국철강,104700,Y,사업보고서 (2018.12),20190401002449,한국철강,20190401,,2019,2019,0
00687711,한국철강,104700,Y,사업보고서 (2019.12),20200330003164,한국철강,20200330,,2020,2020,0
00687711,한국철강,104700,Y,사업보고서 (2020.12),20210318001094,한국철강,20210318,,2021,2021,0
00687711,한국철강,104700,Y,[기재정정]사업보고서 (2021.12),20220412002260,한국철강,20220412,,2022,2022,1
00687711,한국철강,104700,Y,사업보고서 (2021.12),20220317000785,한국철강,20220317,정,2022,2022,0
00687711,한국철강,104700,Y,[기재정정]사업보고서 (2022.12),20230324001254,한국철강,20230324,,2023,2023,1
00687711,한국철강,104700,Y,사업보고서 (2022.12),20230316000932,한국철강,20230316,정,2023,2023,0
00687711,한국철강,104700,Y,사업보고서 (2023.12),20240314001739,한국철강,20240314,,2024,2024,0
00683469,일진전기,103590,Y,[첨부추가]사업보고서 (2017.12),20180402005211,일진전기,20180402,연,2018,2018,0
00683469,일진전기,103590,Y,[기재정정]사업보고서 (2018.12),20190814001579,일진전기,20190814,연,2019,2019,1
00683469,일진전기,103590,Y,사업보고서 (2018.12),20190401005041,일진전기,20190401,정연,2019,2019,0
00683469,일진전기,103590,Y,사업보고서 (2019.12),20200330001169,일진전기,20200330,연,2020,2020,0
00683469,일진전기,103590,Y,[기재정정]사업보고서 (2020.12),20210329000663,일진전기,20210329,연,2021,2021,1
00683469,일진전기,103590,Y,사업보고서 (2020.12),20210318001226,일진전기,20210318,정연,2021,2021,0
00683469,일진전기,103590,Y,사업보고서 (2021.12),20220317001272,일진전기,20220317,연,2022,2022,0
00683469,일진전기,103590,Y,사업보고서 (2022.12),20230315000560,일진전기,20230315,연,2023,2023,0
00683469,일진전기,103590,Y,사업보고서 (2023.12),20240313001767,일진전기,20240313,연,2024,2024,0
00684714,풍산,103140,Y,사업보고서 (2017.12),20180330002189,풍산,20180330,연,2018,2018,0
00684714,풍산,103140,Y,사업보고서 (2018.12),20190401004382,풍산,20190401,연,2019,2019,0
00684714,풍산,103140,Y,사업보고서 (2019.12),20200330003480,풍산,20200330,연,2020,2020,0
00684714,풍산,103140,Y,사업보고서 (2020.12),20210318001187,풍산,20210318,연,2021,2021,0
00684714,풍산,103140,Y,사업보고서 (2021.12),20220317001197,풍산,20220317,연,2022,2022,0
00684714,풍산,103140,Y,사업보고서 (2022.12),20230316001467,풍산,20230316,연,2023,2023,0
00684714,풍산,103140,Y,사업보고서 (2023.12),20240314001650,풍산,20240314,연,2024,2024,0
00105961,LG이노텍,011070,Y,사업보고서 (2017.12),20180402003326,LG이노텍,20180402,연,2018,2018,0
00105961,LG이노텍,011070,Y,사업보고서 (2018.12),20190401003412,LG이노텍,20190401,연,2019,2019,0
00105961,LG이노텍,011070,Y,사업보고서 (2019.12),20200330004348,LG이노텍,20200330,연,2020,2020,0
00105961,LG이노텍,011070,Y,[기재정정]사업보고서 (2020.12),20210310001053,LG이노텍,20210310,연,2021,2021,1
00105961,LG이노텍,011070,Y,사업보고서 (2020.12),20210225004545,LG이노텍,20210226,정연,2021,2021,0
00105961,LG이노텍,011070,Y,사업보고서 (2021.12),20220222003015,LG이노텍,20220223,연,2022,2022,0
00105961,LG이노텍,011070,Y,사업보고서 (2022.12),20230222002549,LG이노텍,20230222,연,2023,2023,0
00105961,LG이노텍,011070,Y,[첨부정정]사업보고서 (2023.12),20240313000953,LG이노텍,20240313,연,2024,2024,1
00105961,LG이노텍,011070,Y,사업보고서 (2023.12),20240228008553,LG이노텍,20240228,정연,2024,2024,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2017.12),20180626000029,명문제약,20180626,연,2018,2018,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2017.12),20180618000104,명문제약,20180618,정연,2018,2018,1
00121039,명문제약,017180,Y,사업보고서 (2017.12),20180402000200,명문제약,20180402,정연,2018,2018,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2018.12),20190814000367,명문제약,20190814,연,2019,2019,1
00121039,명문제약,017180,Y,사업보고서 (2018.12),20190401001551,명문제약,20190401,정연,2019,2019,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2019.12),20200331001577,명문제약,20200331,연,2020,2020,1
00121039,명문제약,017180,Y,사업보고서 (2019.12),20200330004639,명문제약,20200330,정연,2020,2020,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2020.12),20210419000320,명문제약,20210419,연,2021,2021,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2020.12),20210331003077,명문제약,20210331,정연,2021,2021,1
00121039,명문제약,017180,Y,사업보고서 (2020.12),20210319000662,명문제약,20210319,정연,2021,2021,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2021.12),20220331000338,명문제약,20220331,연,2022,2022,1
00121039,명문제약,017180,Y,사업보고서 (2021.12),20220322000468,명문제약,20220322,정연,2022,2022,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2022.12),20230811000292,명문제약,20230811,정연,2023,2023,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2022.12),20230331000352,명문제약,20230331,정연,2023,2023,1
00121039,명문제약,017180,Y,사업보고서 (2022.12),20230322000253,명문제약,20230322,정연,2023,2023,0
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2022.12),20240412002739,명문제약,20240412,연,2024,2024,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2023.12),20240412001340,명문제약,20240412,연,2024,2024,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2023.12),20240329000463,명문제약,20240329,정연,2024,2024,1
00121039,명문제약,017180,Y,[기재정정]사업보고서 (2023.12),20240329000420,명문제약,20240329,정연,2024,2024,1
00121039,명문제약,017180,Y,사업보고서 (2023.12),20240320001273,명문제약,20240320,정연,2024,2024,0
00520887,비상교육,100220,Y,사업보고서 (2017.12),20180402001698,비상교육,20180402,연,2018,2018,0
00520887,비상교육,100220,Y,[기재정정]사업보고서 (2018.12),20190624000211,비상교육,20190624,연,2019,2019,1
00520887,비상교육,100220,Y,사업보고서 (2018.12),20190401002218,비상교육,20190401,정연,2019,2019,0
00520887,비상교육,100220,Y,사업보고서 (2019.12),20200330001391,비상교육,20200330,연,2020,2020,0
00520887,비상교육,100220,Y,[기재정정]사업보고서 (2020.12),20210514000152,비상교육,20210514,연,2021,2021,1
00520887,비상교육,100220,Y,사업보고서 (2020.12),20210318001375,비상교육,20210318,정연,2021,2021,0
00520887,비상교육,100220,Y,[기재정정]사업보고서 (2021.12),20220712000315,비상교육,20220712,연,2022,2022,1
00520887,비상교육,100220,Y,사업보고서 (2021.12),20220321001183,비상교육,20220321,정연,2022,2022,0
00520887,비상교육,100220,Y,사업보고서 (2022.12),20230323001405,비상교육,20230323,연,2023,2023,0
00520887,비상교육,100220,Y,사업보고서 (2023.12),20240321001759,비상교육,20240321,연,2024,2024,0
00679314,동성케미컬,102260,Y,[기재정정]사업보고서 (2017.12),20180703000322,동성케미컬,20180703,연,2018,2018,1
00679314,동성케미컬,102260,Y,사업보고서 (2017.12),20180402004102,동성케미컬,20180402,정연,2018,2018,0
00679314,동성케미컬,102260,Y,[기재정정]사업보고서 (2018.12),20190724000555,동성케미컬,20190724,연,2019,2019,1
00679314,동성케미컬,102260,Y,사업보고서 (2018.12),20190401005020,동성케미컬,20190401,정연,2019,2019,0
00679314,동성케미컬,102260,Y,사업보고서 (2019.12),20200330002131,동성케미컬,20200330,연,2020,2020,0
00679314,동성케미컬,102260,Y,사업보고서 (2020.12),20210316001031,동성케미컬,20210316,연,2021,2021,0
00679314,동성케미컬,102260,Y,[기재정정]사업보고서 (2021.12),20220527000618,동성케미컬,20220527,연,2022,2022,1
00679314,동성케미컬,102260,Y,사업보고서 (2021.12),20220322000981,동성케미컬,20220322,정연,2022,2022,0
00679314,동성케미컬,102260,Y,사업보고서 (2022.12),20230330001763,동성케미컬,20230330,연,2023,2023,0
00679314,동성케미컬,102260,Y,사업보고서제출기한연장신고서 (2022.12),20230323001092,동성케미컬,20230323,,2023,2023,0
00679314,동성케미컬,102260,Y,사업보고서 (2023.12),20240321001503,동성케미컬,20240321,연,2024,2024,0
00231363,LG유플러스,032640,Y,사업보고서 (2017.12),20180402004857,LG유플러스,20180402,연,2018,2018,0
00231363,LG유플러스,032640,Y,사업보고서 (2018.12),20190401004240,LG유플러스,20190401,연,2019,2019,0
00231363,LG유플러스,032640,Y,사업보고서 (2019.12),20200330004215,LG유플러스,20200330,연,2020,2020,0
00231363,LG유플러스,032640,Y,사업보고서 (2020.12),20210304000627,LG유플러스,20210304,연,2021,2021,0
00231363,LG유플러스,032640,Y,사업보고서 (2021.12),20220303000725,LG유플러스,20220303,연,2022,2022,0
00231363,LG유플러스,032640,Y,사업보고서 (2022.12),20230302000615,LG유플러스,20230302,연,2023,2023,0
00231363,LG유플러스,032640,Y,[기재정정]사업보고서 (2023.12),20240313001130,LG유플러스,20240313,연,2024,2024,1
00231363,LG유플러스,032640,Y,사업보고서 (2023.12),20240306000686,LG유플러스,20240306,정연,2024,2024,0
00652423,인바이오젠,101140,Y,사업보고서 (2017.12),20180328000485,인바이오젠,20180328,,2018,2018,0
00652423,인바이오젠,101140,Y,사업보고서 (2018.12),20190329003128,인바이오젠,20190329,,2019,2019,0
00652423,인바이오젠,101140,Y,사업보고서 (2019.12),20200330004789,인바이오젠,20200330,,2020,2020,0
00652423,인바이오젠,101140,Y,사업보고서 (2020.12),20210323000375,인바이오젠,20210323,,2021,2021,0
00652423,인바이오젠,101140,Y,사업보고서 (2021.12),20220321000875,인바이오젠,20220321,,2022,2022,0
00652423,인바이오젠,101140,Y,사업보고서 (2022.12),20230407001361,인바이오젠,20230407,정,2023,2023,0
00652423,인바이오젠,101140,Y,사업보고서제출기한연장신고서 (2022.12),20230322000764,인바이오젠,20230322,,2023,2023,0
00652423,인바이오젠,101140,Y,사업보고서 (2023.12),20240321001722,인바이오젠,20240321,정,2024,2024,0
00138792,아시아나항공,020560,Y,사업보고서 (2017.12),20180330002828,아시아나항공,20180330,연,2018,2018,0
00138792,아시아나항공,020560,Y,사업보고서 (2018.12),20190401003481,아시아나항공,20190401,연,2019,2019,0
00138792,아시아나항공,020560,Y,사업보고서 (2019.12),20200330003868,아시아나항공,20200330,연,2020,2020,0
00138792,아시아나항공,020560,Y,[기재정정]사업보고서 (2020.12),20210331000044,아시아나항공,20210331,연,2021,2021,1
00138792,아시아나항공,020560,Y,사업보고서 (2020.12),20210323001048,아시아나항공,20210323,정연,2021,2021,0
00138792,아시아나항공,020560,Y,사업보고서 (2021.12),20220322001012,아시아나항공,20220322,연,2022,2022,0
00138792,아시아나항공,020560,Y,[기재정정]사업보고서 (2022.12),20230829000707,아시아나항공,20230829,연,2023,2023,1
00138792,아시아나항공,020560,Y,[기재정정]사업보고서 (2022.12),20230324001243,아시아나항공,20230324,정연,2023,2023,1
00138792,아시아나항공,020560,Y,사업보고서 (2022.12),20230323001444,아시아나항공,20230323,정연,2023,2023,0
00138792,아시아나항공,020560,Y,[기재정정]사업보고서 (2023.12),20240325000904,아시아나항공,20240325,연,2024,2024,1
00138792,아시아나항공,020560,Y,사업보고서 (2023.12),20240321001844,아시아나항공,20240321,정연,2024,2024,0
00648721,SNT에너지,100840,Y,사업보고서 (2017.12),20180314000023,SNT에너지,20180314,,2018,2018,0
00648721,SNT에너지,100840,Y,사업보고서 (2018.12),20190228005250,SNT에너지,20190228,,2019,2019,0
00648721,SNT에너지,100840,Y,사업보고서 (2019.12),20200302000169,SNT에너지,20200302,연,2020,2020,0
00648721,SNT에너지,100840,Y,사업보고서 (2020.12),20210218000901,SNT에너지,20210218,연,2021,2021,0
00648721,SNT에너지,100840,Y,사업보고서 (2021.12),20220218001091,SNT에너지,20220218,연,2022,2022,0
00648721,SNT에너지,100840,Y,사업보고서 (2022.12),20230220001550,SNT에너지,20230220,연,2023,2023,0
00648721,SNT에너지,100840,Y,사업보고서 (2023.12),20240221001901,SNT에너지,20240221,연,2024,2024,0
00646732,진양홀딩스,100250,Y,[기재정정]사업보고서 (2017.12),20180402000599,진양홀딩스,20180402,연,2018,2018,1
00646732,진양홀딩스,100250,Y,사업보고서 (2017.12),20180330001139,진양홀딩스,20180330,정연,2018,2018,0
00646732,진양홀딩스,100250,Y,사업보고서 (2018.12),20190401001508,진양홀딩스,20190401,연,2019,2019,0
00646732,진양홀딩스,100250,Y,사업보고서 (2019.12),20200330001692,진양홀딩스,20200330,연,2020,2020,0
00646732,진양홀딩스,100250,Y,사업보고서 (2020.12),20210311000742,진양홀딩스,20210311,연,2021,2021,0
00646732,진양홀딩스,100250,Y,사업보고서 (2021.12),20220310001006,진양홀딩스,20220310,연,2022,2022,0
00646732,진양홀딩스,100250,Y,사업보고서 (2022.12),20230309000841,진양홀딩스,20230309,연,2023,2023,0
00646732,진양홀딩스,100250,Y,사업보고서 (2023.12),20240307000537,진양홀딩스,20240307,연,2024,2024,0
00172228,엔케이,085310,Y,사업보고서 (2017.12),20180402001501,엔케이,20180402,연,2018,2018,0
00172228,엔케이,085310,Y,[기재정정]사업보고서 (2018.12),20190620000075,엔케이,20190620,연,2019,2019,1
00172228,엔케이,085310,Y,사업보고서 (2018.12),20190329002049,엔케이,20190329,정연,2019,2019,0
00172228,엔케이,085310,Y,사업보고서 (2019.12),20200327000491,엔케이,20200327,연,2020,2020,0
00172228,엔케이,085310,Y,사업보고서 (2020.12),20210322000476,엔케이,20210322,연,2021,2021,0
00172228,엔케이,085310,Y,[기재정정]사업보고서 (2021.12),20220712000231,엔케이,20220712,연,2022,2022,1
00172228,엔케이,085310,Y,사업보고서 (2021.12),20220322000857,엔케이,20220322,정연,2022,2022,0
00172228,엔케이,085310,Y,사업보고서 (2022.12),20230322000525,엔케이,20230322,연,2023,2023,0
00172228,엔케이,085310,Y,사업보고서 (2023.12),20240320000476,엔케이,20240320,연,2024,2024,0
00159218,한전KPS,051600,Y,사업보고서 (2017.12),20180402003872,한전KPS,20180402,연,2018,2018,0
00159218,한전KPS,051600,Y,사업보고서 (2018.12),20190401003853,한전KPS,20190401,연,2019,2019,0
00159218,한전KPS,051600,Y,[기재정정]사업보고서 (2019.12),20200406002229,한전KPS,20200406,연,2020,2020,1
00159218,한전KPS,051600,Y,사업보고서 (2019.12),20200330002712,한전KPS,20200330,정연,2020,2020,0
00159218,한전KPS,051600,Y,사업보고서 (2020.12),20210319000432,한전KPS,20210319,연,2021,2021,0
00159218,한전KPS,051600,Y,사업보고서 (2021.12),20220321001022,한전KPS,20220321,연,2022,2022,0
00159218,한전KPS,051600,Y,사업보고서 (2022.12),20230320000353,한전KPS,20230320,연,2023,2023,0
00159218,한전KPS,051600,Y,사업보고서 (2023.12),20240320000788,한전KPS,20240320,연,2024,2024,0
00106614,기신정기,092440,Y,사업보고서 (2018.03),20180629000420,기신정기,20180629,연,2018,2018,0
00106614,기신정기,092440,Y,사업보고서 (2019.03),20190701000308,기신정기,20190701,연,2019,2019,0
00106614,기신정기,092440,Y,사업보고서 (2020.03),20200626000321,기신정기,20200626,연,2020,2020,0
00106614,기신정기,092440,Y,사업보고서 (2021.03),20210610000278,기신정기,20210610,연,2021,2021,0
00106614,기신정기,092440,Y,사업보고서 (2022.03),20220609000497,기신정기,20220609,연,2022,2022,0
00106614,기신정기,092440,Y,사업보고서 (2023.03),20230608000512,기신정기,20230609,연,2023,2023,0
00106614,기신정기,092440,Y,사업보고서 (2024.03),20240613000239,기신정기,20240613,연,2024,2024,0
00160232,KSS해운,044450,Y,사업보고서 (2017.12),20180330003401,KSS해운,20180330,연,2018,2018,0
00160232,KSS해운,044450,Y,사업보고서 (2018.12),20190329002985,KSS해운,20190329,연,2019,2019,0
00160232,KSS해운,044450,Y,사업보고서 (2019.12),20200330001565,KSS해운,20200330,정연,2020,2020,0
00160232,KSS해운,044450,Y,[기재정정]사업보고서 (2019.12),20210618000417,KSS해운,20210618,연,2021,2021,1
00160232,KSS해운,044450,Y,사업보고서 (2020.12),20210318000908,KSS해운,20210318,연,2021,2021,0
00160232,KSS해운,044450,Y,사업보고서 (2021.12),20220317000405,KSS해운,20220317,연,2022,2022,0
00160232,KSS해운,044450,Y,사업보고서 (2022.12),20230316000684,KSS해운,20230316,연,2023,2023,0
00160232,KSS해운,044450,Y,사업보고서 (2023.12),20240319000870,KSS해운,20240319,연,2024,2024,0
00414850,효성 ITX,094280,Y,사업보고서 (2017.12),20180402003873,효성 ITX,20180402,연,2018,2018,0
00414850,효성 ITX,094280,Y,사업보고서 (2018.12),20190401004046,효성 ITX,20190401,연,2019,2019,0
00414850,효성 ITX,094280,Y,사업보고서 (2019.12),20200330004238,효성 ITX,20200330,연,2020,2020,0
00414850,효성 ITX,094280,Y,사업보고서 (2020.12),20210315000907,효성 ITX,20210315,연,2021,2021,0
00414850,효성 ITX,094280,Y,사업보고서 (2021.12),20220315001007,효성 ITX,20220315,연,2022,2022,0
00414850,효성 ITX,094280,Y,사업보고서 (2022.12),20230315001063,효성 ITX,20230315,연,2023,2023,0
00414850,효성 ITX,094280,Y,사업보고서 (2023.12),20240313001563,효성 ITX,20240313,연,2024,2024,0
00158963,유나이티드,033270,Y,[기재정정]사업보고서 (2017.12),20180629000583,유나이티드,20180629,,2018,2018,1
00158963,유나이티드,033270,Y,사업보고서 (2017.12),20180330002126,유나이티드,20180330,정,2018,2018,0
00158963,유나이티드,033270,Y,사업보고서 (2018.12),20190329002631,유나이티드,20190329,,2019,2019,0
00158963,유나이티드,033270,Y,사업보고서 (2019.12),20200327001509,유나이티드,20200327,,2020,2020,0
00158963,유나이티드,033270,Y,사업보고서 (2020.12),20210318000829,유나이티드,20210318,,2021,2021,0
00158963,유나이티드,033270,Y,사업보고서 (2021.12),20220314000819,유나이티드,20220314,,2022,2022,0
00158963,유나이티드,033270,Y,[기재정정]사업보고서 (2022.12),20230317000918,유나이티드,20230317,,2023,2023,1
00158963,유나이티드,033270,Y,사업보고서 (2022.12),20230313000671,유나이티드,20230313,정,2023,2023,0
00158963,유나이티드,033270,Y,사업보고서 (2023.12),20240318000623,유나이티드,20240318,,2024,2024,0
00112165,디아이씨,092200,Y,사업보고서 (2017.12),20180402003621,디아이씨,20180402,연,2018,2018,0
00112165,디아이씨,092200,Y,사업보고서 (2018.12),20190401002500,디아이씨,20190401,연,2019,2019,0
00112165,디아이씨,092200,Y,[기재정정]사업보고서 (2019.12),20200807000340,디아이씨,20200807,연,2020,2020,1
00112165,디아이씨,092200,Y,사업보고서 (2019.12),20200330003397,디아이씨,20200330,정연,2020,2020,0
00112165,디아이씨,092200,Y,사업보고서 (2020.12),20210319001310,디아이씨,20210319,연,2021,2021,0
00112165,디아이씨,092200,Y,[기재정정]사업보고서 (2021.12),20220318000617,디아이씨,20220318,연,2022,2022,1
00112165,디아이씨,092200,Y,사업보고서 (2021.12),20220318000457,디아이씨,20220318,정연,2022,2022,0
00112165,디아이씨,092200,Y,사업보고서 (2022.12),20230317000518,디아이씨,20230317,연,2023,2023,0
00112165,디아이씨,092200,Y,사업보고서 (2023.12),20240315000327,디아이씨,20240315,연,2024,2024,0
00635134,CJ제일제당,097950,Y,[기재정정]사업보고서 (2017.12),20180406002292,CJ제일제당,20180406,연,2018,2018,1
00635134,CJ제일제당,097950,Y,사업보고서 (2017.12),20180330003168,CJ제일제당,20180330,정연,2018,2018,0
00635134,CJ제일제당,097950,Y,사업보고서 (2018.12),20190401004092,CJ제일제당,20190401,연,2019,2019,0
00635134,CJ제일제당,097950,Y,사업보고서 (2019.12),20200330003752,CJ제일제당,20200330,연,2020,2020,0
00635134,CJ제일제당,097950,Y,사업보고서 (2020.12),20210318001302,CJ제일제당,20210318,연,2021,2021,0
00635134,CJ제일제당,097950,Y,사업보고서 (2021.12),20220321001115,CJ제일제당,20220321,연,2022,2022,0
00635134,CJ제일제당,097950,Y,[기재정정]사업보고서 (2022.12),20230814001661,CJ제일제당,20230814,연,2023,2023,1
00635134,CJ제일제당,097950,Y,[기재정정]사업보고서 (2022.12),20230417000204,CJ제일제당,20230417,정연,2023,2023,1
00635134,CJ제일제당,097950,Y,사업보고서 (2022.12),20230320000712,CJ제일제당,20230320,정연,2023,2023,0
00635134,CJ제일제당,097950,Y,사업보고서 (2023.12),20240319000861,CJ제일제당,20240319,연,2024,2024,0
00122737,팬오션,028670,Y,[기재정정]사업보고서 (2017.12),20180417000426,팬오션,20180417,연,2018,2018,1
00122737,팬오션,028670,Y,사업보고서 (2017.12),20180330003352,팬오션,20180330,정연,2018,2018,0
00122737,팬오션,028670,Y,사업보고서 (2018.12),20190328002043,팬오션,20190328,연,2019,2019,0
00122737,팬오션,028670,Y,사업보고서 (2019.12),20200330004068,팬오션,20200330,연,2020,2020,0
00122737,팬오션,028670,Y,사업보고서 (2020.12),20210322000897,팬오션,20210322,연,2021,2021,0
00122737,팬오션,028670,Y,사업보고서 (2021.12),20220321000845,팬오션,20220321,연,2022,2022,0
00122737,팬오션,028670,Y,사업보고서 (2022.12),20230321001130,팬오션,20230321,연,2023,2023,0
00122737,팬오션,028670,Y,사업보고서 (2023.12),20240319000829,팬오션,20240319,연,2024,2024,0
00633835,HJ중공업,097230,Y,[기재정정]사업보고서 (2017.12),20180615000415,HJ중공업,20180615,연,2018,2018,1
00633835,HJ중공업,097230,Y,[기재정정]사업보고서 (2017.12),20180402005378,HJ중공업,20180402,정연,2018,2018,1
00633835,HJ중공업,097230,Y,사업보고서 (2017.12),20180402005203,HJ중공업,20180402,정연,2018,2018,0
00633835,HJ중공업,097230,Y,사업보고서 (2018.12),20190401005097,HJ중공업,20190401,연,2019,2019,0
00633835,HJ중공업,097230,Y,사업보고서 (2019.12),20200330003637,HJ중공업,20200330,연,2020,2020,0
00633835,HJ중공업,097230,Y,사업보고서 (2020.12),20210318001041,HJ중공업,20210318,연,2021,2021,0
00633835,HJ중공업,097230,Y,사업보고서 (2021.12),20220317000382,HJ중공업,20220317,연,2022,2022,0
00633835,HJ중공업,097230,Y,사업보고서 (2022.12),20230316000797,HJ중공업,20230316,연,2023,2023,0
00633835,HJ중공업,097230,Y,[기재정정]사업보고서 (2023.12),20240523000216,HJ중공업,20240523,연,2024,2024,1
00633835,HJ중공업,097230,Y,[기재정정]사업보고서 (2023.12),20240322001064,HJ중공업,20240322,정연,2024,2024,1
00633835,HJ중공업,097230,Y,사업보고서 (2023.12),20240321002002,HJ중공업,20240321,정연,2024,2024,0
00631518,SK이노베이션,096770,Y,사업보고서 (2017.12),20180402004726,SK이노베이션,20180402,연,2018,2018,0
00631518,SK이노베이션,096770,Y,사업보고서 (2018.12),20190401003274,SK이노베이션,20190401,연,2019,2019,0
00631518,SK이노베이션,096770,Y,사업보고서 (2019.12),20200330002377,SK이노베이션,20200330,연,2020,2020,0
00631518,SK이노베이션,096770,Y,[첨부정정]사업보고서 (2020.12),20210318001405,SK이노베이션,20210318,연,2021,2021,1
00631518,SK이노베이션,096770,Y,사업보고서 (2020.12),20210318001255,SK이노베이션,20210318,정연,2021,2021,0
00631518,SK이노베이션,096770,Y,사업보고서 (2021.12),20220323000978,SK이노베이션,20220323,연,2022,2022,0
00631518,SK이노베이션,096770,Y,사업보고서 (2022.12),20230322000906,SK이노베이션,20230322,연,2023,2023,0
00631518,SK이노베이션,096770,Y,사업보고서 (2023.12),20240320000950,SK이노베이션,20240320,연,2024,2024,0
00117027,알루코,001780,Y,사업보고서 (2017.12),20180330001065,알루코,20180330,연,2018,2018,0
00117027,알루코,001780,Y,사업보고서 (2018.12),20190329002955,알루코,20190329,연,2019,2019,0
00117027,알루코,001780,Y,[기재정정]사업보고서 (2019.12),20200814002063,알루코,20200814,연,2020,2020,1
00117027,알루코,001780,Y,사업보고서 (2019.12),20200327001297,알루코,20200327,정연,2020,2020,0
00117027,알루코,001780,Y,사업보고서 (2020.12),20210318000933,알루코,20210318,연,2021,2021,0
00117027,알루코,001780,Y,사업보고서 (2021.12),20220318000527,알루코,20220318,연,2022,2022,0
00117027,알루코,001780,Y,사업보고서 (2022.12),20230320000703,알루코,20230320,연,2023,2023,0
00117027,알루코,001780,Y,사업보고서 (2023.12),20240320001063,알루코,20240320,연,2024,2024,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2017.12),20180402002035,웅진씽크빅,20180402,연,2018,2018,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2018.12),20190401005063,웅진씽크빅,20190401,연,2019,2019,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2019.12),20200330002636,웅진씽크빅,20200330,연,2020,2020,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2020.12),20210318001301,웅진씽크빅,20210318,연,2021,2021,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2021.12),20220317001265,웅진씽크빅,20220317,연,2022,2022,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2022.12),20230316001571,웅진씽크빅,20230316,연,2023,2023,0
00628189,웅진씽크빅,095720,Y,사업보고서 (2023.12),20240321001848,웅진씽크빅,20240321,연,2024,2024,0
00442835,메타랩스,090370,Y,사업보고서 (2017.12),20180330003433,메타랩스,20180330,연,2018,2018,0
00442835,메타랩스,090370,Y,[기재정정]사업보고서 (2018.12),20190719000452,메타랩스,20190719,연,2019,2019,1
00442835,메타랩스,090370,Y,사업보고서 (2018.12),20190329003696,메타랩스,20190329,정연,2019,2019,0
00442835,메타랩스,090370,Y,사업보고서 (2019.12),20200330003404,메타랩스,20200330,연,2020,2020,0
00442835,메타랩스,090370,Y,[첨부정정]사업보고서 (2020.12),20210405003124,메타랩스,20210405,연,2021,2021,1
00442835,메타랩스,090370,Y,사업보고서 (2020.12),20210319000951,메타랩스,20210319,정연,2021,2021,0
00442835,메타랩스,090370,Y,사업보고서 (2021.12),20220322000674,메타랩스,20220322,연,2022,2022,0
00442835,메타랩스,090370,Y,사업보고서 (2022.12),20230322000882,메타랩스,20230322,연,2023,2023,0
00442835,메타랩스,090370,Y,사업보고서 (2023.12),20240321001733,메타랩스,20240321,연,2024,2024,0
00595191,후성,093370,Y,사업보고서 (2017.12),20180402000932,후성,20180402,연,2018,2018,0
00595191,후성,093370,Y,사업보고서 (2018.12),20190401002191,후성,20190401,연,2019,2019,0
00595191,후성,093370,Y,사업보고서 (2019.12),20200330004633,후성,20200330,연,2020,2020,0
00595191,후성,093370,Y,사업보고서 (2020.12),20210322000692,후성,20210322,연,2021,2021,0
00595191,후성,093370,Y,사업보고서 (2021.12),20220321001474,후성,20220321,연,2022,2022,0
00595191,후성,093370,Y,사업보고서 (2022.12),20230321000387,후성,20230321,연,2023,2023,0
00595191,후성,093370,Y,사업보고서 (2023.12),20240321000372,후성,20240321,연,2024,2024,0
00593032,LF,093050,Y,사업보고서 (2017.12),20180330003623,LF,20180330,연,2018,2018,0
00593032,LF,093050,Y,사업보고서 (2018.12),20190401001974,LF,20190401,연,2019,2019,0
00593032,LF,093050,Y,사업보고서 (2019.12),20200330003111,LF,20200330,연,2020,2020,0
00593032,LF,093050,Y,사업보고서 (2020.12),20210318001018,LF,20210318,연,2021,2021,0
00593032,LF,093050,Y,사업보고서 (2021.12),20220318000553,LF,20220318,연,2022,2022,0
00593032,LF,093050,Y,사업보고서 (2022.12),20230320000688,LF,20230320,연,2023,2023,0
00593032,LF,093050,Y,사업보고서 (2023.12),20240320001217,LF,20240320,연,2024,2024,0
00269241,주연테크,044380,Y,사업보고서 (2017.12),20180330001734,주연테크,20180330,연,2018,2018,0
